,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
3352,kamarta,k a˥ m a˥ r t aː˩,k/˥m/˥rt/ː˩,3,11,2
3353,kamaru,k ə˩ m ə˩ r ɪ˥,k/˩m/˩r/˥,3,9,1.5
3354,kamasho,k aː˥ m ə˩ ʃ o˥,k/ː˥m/˩ʃ/˥,3,10,1.75
3355,kamat,k a˥ m aː˥ t,k/˥m/ː˥t,2,8,2
3356,kamata,k a˥ m ə˥ t aː˩,k/˥m/˥t/ː˩,3,10,1.75
3357,kamaya,k a˥ m aː˩ j aː˥,k/˥m/ː˩j/ː˥,3,11,2
3358,kambama,k a˥ m b aː˩ m ə˥,k/˥mb/ː˩m/˥,3,11,2
3359,kambi,k a˥ m b iː˥,k/˥mb/ː˥,2,8,2
3360,kambun,k a˥ m b ʊ˩ ŋ,k/˥mb/˩ŋ,2,8,2
3361,kame,k a˥ m eː˩,k/˥m/ː˩,2,7,1.6666666666666667
3362,kamewa,k a˥ m eː˥ w aː˩,k/˥m/ː˥w/ː˩,3,11,2
3363,kamfani,k a˥ m ɸ a˩ n iː˥,k/˥mɸ/˩n/ː˥,3,11,2
3364,kamfanin,k a˥ m ɸ aː˩ n ɪ˥ ŋ,k/˥mɸ/ː˩n/˥ŋ,3,12,2.25
3365,kamfaninmu,k a˥ m ɸ a˩ n iː˥ n m uː˩,k/˥mɸ/˩n/ː˥nm/ː˩,4,16,2.4
3366,kamfannonin,k a˥ m ɸ aː˩ n oː˥ n ɪ˥ ŋ,k/˥mɸ/ː˩n/ː˥n/˥ŋ,4,16,2.4
3367,kamfanoni,k a˥ m ɸ aː˩ n oː˥ n iː˩,k/˥mɸ/ː˩n/ː˥n/ː˩,4,16,2.4
3368,kamfanonin,k a˥ m ɸ aː˩ n oː˥ n ɪ˥ ŋ,k/˥mɸ/ː˩n/ː˥n/˥ŋ,4,16,2.4
3369,kamfanunuwa,k a˥ m ɸ aː˩ n ɪ˩ n ʊ˥ w aː˥,k/˥mɸ/ː˩n/˩n/˥w/ː˥,5,18,2.1666666666666665
3370,kamfas,k a˥ m ɸ a˩ s,k/˥mɸ/˩s,2,8,2
3371,kamili,k aː˥ m ɪ˩ l iː˥,k/ː˥m/˩l/ː˥,3,11,2
3372,kamistri,k a˥ m ɪ˥ s t ɽ iː˥,k/˥m/˥stɽ/ː˥,3,12,2.25
3373,kammala,k a˥ m ə˩ l aː˥,k/˥m/˩l/ː˥,3,10,1.75
3374,kammalallen,k a˥ m ə˩ l a˥ l eː˩ ŋ,k/˥m/˩l/˥l/ː˩ŋ,4,14,2
3375,kammalawa,k a˥ m ə˩ l aː˥ w aː˥,k/˥m/˩l/ː˥w/ː˥,4,14,2
3376,kammalu,k a˥ m ə˩ l ɪ˩,k/˥m/˩l/˩,3,9,1.5
3377,kammar,k a˥ m a˩ r,k/˥m/˩r,2,7,1.6666666666666667
3378,kampala,k a˥ m p ə˩ l aː˩,k/˥mp/˩l/ː˩,3,11,2
3379,kamshi,k a˥ m ʃ iː˥,k/˥mʃ/ː˥,2,8,2
3380,kamshin,k a˥ m ʃ ɪ˥ ŋ,k/˥mʃ/˥ŋ,2,8,2
3381,kamu,k aː˥ m ʊ˩,k/ː˥m/˩,2,7,1.6666666666666667
3382,kamun,k aː˥ m ʊ˩ ŋ,k/ː˥m/˩ŋ,2,8,2
3383,kamuwa,k a˥ m ʊ˥ w aː˥,k/˥m/˥w/ː˥,3,10,1.75
3384,kan,k a˩ ŋ,k/˩ŋ,1,4,1.5
3385,kana,k ə˥ n ə˥,k/˥n/˥,2,6,1.3333333333333333
3386,kanada,k ə˥ n ə˥ d aː˩,k/˥n/˥d/ː˩,3,10,1.75
3387,kanal,k ə˥ n a˩ l,k/˥n/˩l,2,7,1.6666666666666667
3388,kanana,k ə˥ n ə˥ n ə˥,k/˥n/˥n/˥,3,9,1.5
3389,kananan,k ə˥ n ə˥ n a˩ ŋ,k/˥n/˥n/˩ŋ,3,10,1.75
3390,kanar,k ə˥ n a˩ r,k/˥n/˩r,2,7,1.6666666666666667
3391,kandu,k a˥ n d uː˥,k/˥nd/ː˥,2,8,2
3392,kangiya,k ɛ˥ ɲ ɟ ɪ˩ j aː˥,k/˥ɲɟ/˩j/ː˥,3,11,2
3393,kango,k a˥ ŋ ɡʷ oː˥,k/˥ŋɡʷ/ː˥,2,9,2.3333333333333335
3394,kanka,k a˥ ŋ k aː˥,k/˥ŋk/ː˥,2,8,2
3395,kankama,k a˥ ŋ k aː˥ m aː˩,k/˥ŋk/ː˥m/ː˩,3,12,2.25
3396,kankara,k a˥ ŋ k aː˥ r aː˩,k/˥ŋk/ː˥r/ː˩,3,12,2.25
3397,kankare,k a˥ ŋ k aː˥ r e˩,k/˥ŋk/ː˥r/˩,3,11,2
3398,kanki,k ə˥ n c iː˩,k/˥nc/ː˩,2,8,2
3399,kankiya,k ə˥ n c ɪ˥ j aː˩,k/˥nc/˥j/ː˩,3,11,2
3400,kanku,k a˩ ŋ kʷ ʊ˩,k/˩ŋkʷ/˩,2,8,2
3401,kanmu,k a˩ n m uː˩,k/˩nm/ː˩,2,8,2
3402,kanne,k a˥ n eː˩,k/˥n/ː˩,2,7,1.6666666666666667
3403,kano,k ə˥ n oː˩,k/˥n/ː˩,2,7,1.6666666666666667
3404,kansa,k a˥ n s ə˩,k/˥ns/˩,2,7,1.6666666666666667
3405,kansar,k a˥ n s a˩ r,k/˥ns/˩r,2,8,2
3406,kanshi,k ə˥ n ʃ iː˥,k/˥nʃ/ː˥,2,8,2
3407,kansu,k a˥ n s ɪ˩,k/˥ns/˩,2,7,1.6666666666666667
3408,kanta,k a˥ n t aː˥,k/˥nt/ː˥,2,8,2
3409,kanta,k a˥ n t aː˩,k/˥nt/ː˩,2,8,2
3410,kantarki,k a˥ n t aː˥ ɽ c ɪ˥,k/˥nt/ː˥ɽc/˥,3,12,2.25
3411,kanti,k a˩ n t iː˥,k/˩nt/ː˥,2,8,2
3412,kantin,k a˥ n t ɪ˥ ŋ,k/˥nt/˥ŋ,2,8,2
3413,kantuna,k a˥ n t ɪ˩ n aː˩,k/˥nt/˩n/ː˩,3,11,2
3414,kanumfari,k ə˩ n ɪ˥ m ɸ ə˩ r iː˥,k/˩n/˥mɸ/˩r/ː˥,4,14,2
3415,kanun,k ə˩ n ɪ˥ ŋ,k/˩n/˥ŋ,2,7,1.6666666666666667
3416,kar,k a˥ r,k/˥r,1,4,1.5
3417,kara,k ə˩ r aː˥,k/˩r/ː˥,2,7,1.6666666666666667
3418,karafa,k ə˩ r aː˥ ɸ aː˩,k/˩r/ː˥ɸ/ː˩,3,11,2
3419,karagar,k ə˥ r ə˩ ɡ ə˩ r,k/˥r/˩ɡ/˩r,3,10,1.75
3420,karahiya,k ə˩ r aː˥ h ɪ˥ j aː˩,k/˩r/ː˥h/˥j/ː˩,4,14,2
3421,karaji,k ə˩ r aː˥ dʒ iː˩,k/˩r/ː˥dʒ/ː˩,3,12,2.25
3422,karama,k ə˩ r aː˥ m aː˩,k/˩r/ː˥m/ː˩,3,11,2
3423,karamar,k ə˩ r aː˥ m ə˩ r,k/˩r/ː˥m/˩r,3,11,2
3424,karamcin,k ə˩ r aː˥ m tʃ ɪ˩ ŋ,k/˩r/ː˥mtʃ/˩ŋ,3,13,2.5
3425,karami,k ə˩ r aː˥ m iː˩,k/˩r/ː˥m/ː˩,3,11,2
3426,karamin,k ə˩ r aː˥ m ɪ˩ ŋ,k/˩r/ː˥m/˩ŋ,3,11,2
3427,karan,k ə˥ r a˩ ŋ,k/˥r/˩ŋ,2,7,1.6666666666666667
3428,karanci,k ə˩ r a˥ n tʃ iː˥,k/˩r/˥ntʃ/ː˥,3,12,2.25
3429,karancin,k ə˥ r a˥ n tʃ ɪ˩ ŋ,k/˥r/˥ntʃ/˩ŋ,3,12,2.25
3430,karanta,k ə˥ r a˩ n t aː˥,k/˥r/˩nt/ː˥,3,11,2
3431,karantar,k ə˥ r a˩ n t a˩ r,k/˥r/˩nt/˩r,3,11,2
3432,karantawa,k ə˩ r a˥ n t aː˥ w aː˥,k/˩r/˥nt/ː˥w/ː˥,4,15,2.2
3433,karar,k ə˥ r a˩ r,k/˥r/˩r,2,7,1.6666666666666667
3434,kararrawa,k ə˩ r a˥ r a˩ w aː˥,k/˩r/˥r/˩w/ː˥,4,13,1.8
3435,kararrawar,k ə˩ r a˥ r a˩ w a˥ r,k/˩r/˥r/˩w/˥r,4,13,1.8
3436,karasa,k ə˩ r aː˥ s aː˩,k/˩r/ː˥s/ː˩,3,11,2
3437,karate,k ə˩ r aː˥ t e˥,k/˩r/ː˥t/˥,3,10,1.75
3438,karatu,k ə˥ r ə˥ t ɪ˩,k/˥r/˥t/˩,3,9,1.5
3439,karatun,k ə˩ r aː˥ t ɪ˥ ŋ,k/˩r/ː˥t/˥ŋ,3,11,2
3440,karatuna,k ə˩ r aː˥ t ɪ˩ n aː˩,k/˩r/ː˥t/˩n/ː˩,4,14,2
3441,karawa,k ə˩ r aː˥ w aː˥,k/˩r/ː˥w/ː˥,3,11,2
3442,karaya,k ə˩ r aː˥ j aː˩,k/˩r/ː˥j/ː˩,3,11,2
3443,karba,k a˥ ɽ b aː˩,k/˥ɽb/ː˩,2,8,2
3444,karbar,k a˥ ɽ b a˩ r,k/˥ɽb/˩r,2,8,2
3445,karbe,k a˥ r b e˩,k/˥rb/˩,2,7,1.6666666666666667
3446,karbi,k a˥ r b iː˥,k/˥rb/ː˥,2,8,2
3447,karbuwa,k a˥ r b ʊ˥ w aː˥,k/˥rb/˥w/ː˥,3,11,2
3448,kare,k ə˩ ɽ eː˥,k/˩ɽ/ː˥,2,7,1.6666666666666667
3449,karen,k a˥ ɽ eː˥ ŋ,k/˥ɽ/ː˥ŋ,2,8,2
3450,karena,k ə˩ ɽ eː˥ n aː˩,k/˩ɽ/ː˥n/ː˩,3,11,2
3451,karensa,k ə˩ ɽ eː˥ n s aː˩,k/˩ɽ/ː˥ns/ː˩,3,12,2.25
3452,karewa,k ə˩ ɽ eː˥ w aː˥,k/˩ɽ/ː˥w/ː˥,3,11,2
3453,karfafa,k a˥ r ɸ aː˥,k/˥rɸ/ː˥,2,8,2
3454,karfafawa,k a˥ r ɸ aː˥ w aː˥,k/˥rɸ/ː˥w/ː˥,3,12,2.25
3455,karfe,k a˥ r ɸ eː˩,k/˥rɸ/ː˩,2,8,2
3456,karfi,k a˥ ɽ ɸ iː˥,k/˥ɽɸ/ː˥,2,8,2
3457,karfin,k a˥ r ɸ ɪ˩ ŋ,k/˥rɸ/˩ŋ,2,8,2
3458,karfinsu,k a˥ r ɸ ɪ˥ n s ɪ˩,k/˥rɸ/˥ns/˩,3,11,2
3459,karfinta,k a˥ r ɸ ɪ˥ n t aː˩,k/˥rɸ/˥nt/ː˩,3,12,2.25
3460,kari,k ə˩ r iː˥,k/˩r/ː˥,2,7,1.6666666666666667
3461,karimcin,k ə˩ r iː˥ m tʃ ɪ˩ ŋ,k/˩r/ː˥mtʃ/˩ŋ,3,13,2.5
3462,karimi,k ə˩ r iː˥ m iː˩,k/˩r/ː˥m/ː˩,3,11,2
3463,karin,k ə˩ r ɪ˥ ŋ,k/˩r/˥ŋ,2,7,1.6666666666666667
3464,kariya,k ə˩ r ɪ˥ j ɛ˩,k/˩r/˥j/˩,3,9,1.5
3465,kariyar,k ə˩ r ɪ˥ j ɛ˥ r,k/˩r/˥j/˥r,3,10,1.75
3466,karkanda,k a˥ r k a˩ n d ə˩,k/˥rk/˩nd/˩,3,11,2
3467,karkara,k a˥ r k ə˩ ɽ ə˩,k/˥rk/˩ɽ/˩,3,10,1.75
3468,karkarar,k a˥ r k ə˥ r a˩ r,k/˥rk/˥r/˩r,3,11,2
3469,karkashin,k a˥ r k ə˩ ʃ ɪ˥˦ ŋ,k/˥rk/˩ʃ/˥˦ŋ,3,12,2.25
3470,karkato,k a˥ r k ə˥ t o˥,k/˥rk/˥t/˥,3,10,1.75
3471,karku,k a˥ r kʷ ʊ˩,k/˥rkʷ/˩,2,8,2
3472,karni,k a˥ r n iː˩,k/˥rn/ː˩,2,8,2
3473,karnin,k a˥ r n ɪ˥ ŋ,k/˥rn/˥ŋ,2,8,2
3474,karnuka,k a˥ r n ɪ˥ k aː˩,k/˥rn/˥k/ː˩,3,11,2
3475,karnukan,k a˥ r n ɪ˥ k a˩ ŋ,k/˥rn/˥k/˩ŋ,3,11,2
3476,karnukansu,k a˥ r n uː˥ k aː˩ n s ɪ˩,k/˥rn/ː˥k/ː˩ns/˩,4,16,2.4
3477,karo,k aː˥ ɽ oː˩,k/ː˥ɽ/ː˩,2,8,2
3478,karon,k a˥ r ɔ˩ ŋ,k/˥r/˩ŋ,2,7,1.6666666666666667
3479,karshe,k a˥ ɽ ʃ e˩,k/˥ɽʃ/˩,2,7,1.6666666666666667
3480,karshen,k a˥ ɽ ʃ e˩ ŋ,k/˥ɽʃ/˩ŋ,2,8,2
3481,karshenta,k a˥ ɽ ʃ e˩ n t aː˥,k/˥ɽʃ/˩nt/ː˥,3,12,2.25
3482,karta,k a˥ r t aː˩,k/˥rt/ː˩,2,8,2
3483,karu,k ə˩ r uː˥,k/˩r/ː˥,2,7,1.6666666666666667
3484,karuwa,k aː˥ r ʊ˩ w ə˩,k/ː˥r/˩w/˩,3,10,1.75
3485,karuwar,k a˥ ɽ ʊ˥ w a˥ r,k/˥ɽ/˥w/˥r,3,10,1.75
3486,karya,k a˥ ɽ j aː˥,k/˥ɽj/ː˥,2,8,2
3487,karyata,k a˥ ɽ j aː˥ t aː˩,k/˥ɽj/ː˥t/ː˩,3,12,2.25
3488,karye,k a˥ r j eː˥,k/˥rj/ː˥,2,8,2
3489,karɓa,k a˥ r ɓ ə˥,k/˥rɓ/˥,2,7,1.6666666666666667
3490,karɓan,k a˥ r ɓ a˩ ŋ,k/˥rɓ/˩ŋ,2,8,2
3491,karɓar,k a˥ r ɓ a˩ r,k/˥rɓ/˩r,2,8,2
3492,karɓeta,k a˥ r ɓ eː˩ t aː˩,k/˥rɓ/ː˩t/ː˩,3,12,2.25
3493,karɓi,k a˥ r ɓ ɪ˩,k/˥rɓ/˩,2,7,1.6666666666666667
3494,kasa,k aː˥ s aː˩,k/ː˥s/ː˩,2,8,2
3495,kasafin,k ə˥ s aː˩ ɸ ɪ˩ ŋ,k/˥s/ː˩ɸ/˩ŋ,3,11,2
3496,kasahen,k ə˥ s ə˩ h eː˥ ŋ,k/˥s/˩h/ː˥ŋ,3,11,2
3497,kasaita,k ə˥ s aj˥ t ə˥,k/˥s/j˥t/˥,3,10,1.75
3498,kasaitaccen,k ə˥ s aj˥ t ə˥ tʃ eː˩ ŋ,k/˥s/j˥t/˥tʃ/ː˩ŋ,4,16,2.4
3499,kasala,k ə˥ s ə˩ l aː˩,k/˥s/˩l/ː˩,3,10,1.75
3500,kasan,k aː˥ s a˩ ŋ,k/ː˥s/˩ŋ,2,8,2
3501,kasance,k ə˥ s a˥ n tʃ eː˩,k/˥s/˥ntʃ/ː˩,3,12,2.25
3502,kasancewa,k ə˥ s a˥ n tʃ eː˥ w aː˩,k/˥s/˥ntʃ/ː˥w/ː˩,4,16,2.4
3503,kasancewar,k ə˥ s a˥ n tʃ eː˥ w a˥ r,k/˥s/˥ntʃ/ː˥w/˥r,4,16,2.4
3504,kasancewarsa,k ə˥ s a˥ n tʃ eː˥ w a˥ r s aː˥,k/˥s/˥ntʃ/ː˥w/˥rs/ː˥,5,20,2.5
3505,kasar,k aː˥ s a˩ r,k/ː˥s/˩r,2,8,2
3506,kasarmu,k ə˥ s ə˩ r m uː˩,k/˥s/˩rm/ː˩,3,11,2
3507,kasarsa,k aː˥ s a˩ r aː˩,k/ː˥s/˩r/ː˩,3,11,2
3508,kasarsu,k aː˥ s a˩ r uː˩,k/ː˥s/˩r/ː˩,3,11,2
3509,kasarta,k ə˥ s a˥ r t aː˩,k/˥s/˥rt/ː˩,3,11,2
3510,kasashe,k ə˥ s ə˩ ə˥ ʃ e˥,k/˥s/˩/˥ʃ/˥,4,11,1.4
3511,kasashen,k ə˥ s ə˩ ʃ eː˩ ŋ,k/˥s/˩ʃ/ː˩ŋ,3,11,2
3512,kasat,k aː˥ s a˩ t,k/ː˥s/˩t,2,8,2
3513,kash,k ə˩ ʃ,k/˩ʃ,1,4,1.5
3514,kashashen,k ə˥ ʃ ə˥ ʃ e˥ ŋ,k/˥ʃ/˥ʃ/˥ŋ,3,10,1.75
3515,kashe,k ə˥ ʃ e˥,k/˥ʃ/˥,2,6,1.3333333333333333
3516,kashegari,k ə˥ ʃ eː˩ ɡ ə˩ r iː˥,k/˥ʃ/ː˩ɡ/˩r/ː˥,4,14,2
3517,kashen,k ə˥ ʃ e˥ ŋ,k/˥ʃ/˥ŋ,2,7,1.6666666666666667
3518,kashenin,k ə˥ ʃ eː˩ n ɪ˥ ŋ,k/˥ʃ/ː˩n/˥ŋ,3,11,2
3519,kashewa,k ə˩ ʃ eː˩ w aː˥,k/˩ʃ/ː˩w/ː˥,3,11,2
3520,kashi,k ə˩ ʃ iː˥,k/˩ʃ/ː˥,2,7,1.6666666666666667
3521,kashin,k ə˩ ʃ ɪ˥˦ ŋ,k/˩ʃ/˥˦ŋ,2,8,2
3522,kasko,k a˥ s kʷ oː˥,k/˥skʷ/ː˥,2,9,2.3333333333333335
3523,kassim,k ə˥ s ə˩ s ɪ˩ m,k/˥s/˩s/˩m,3,10,1.75
3524,kasu,k ə˩ s ɪ˥,k/˩s/˥,2,6,1.3333333333333333
3525,kasuwa,k aː˩ s ʊ˥ w aː˥,k/ː˩s/˥w/ː˥,3,11,2
3526,kasuwan,k aː˩ s ʊ˥ w a˩ ŋ,k/ː˩s/˥w/˩ŋ,3,11,2
3527,kasuwanci,k aː˩ s ʊ˥ w a˥ n tʃ iː˥,k/ː˩s/˥w/˥ntʃ/ː˥,4,16,2.4
3528,kasuwancin,k aː˩ s ʊ˥ w a˥ n tʃ ɪ˩ ŋ,k/ː˩s/˥w/˥ntʃ/˩ŋ,4,16,2.4
3529,kasuwancinsa,k aː˩ s ʊ˥ w a˥ n tʃ iː˩ n s aː˩,k/ː˩s/˥w/˥ntʃ/ː˩ns/ː˩,5,21,2.6666666666666665
3530,kasuwanni,k aː˩ s ʊ˥ w a˥ n iː˩,k/ː˩s/˥w/˥n/ː˩,4,14,2
3531,kasuwannin,k aː˩ s ʊ˥ w a˥ n ɪ˥ ŋ,k/ː˩s/˥w/˥n/˥ŋ,4,14,2
3532,kasuwar,k aː˩ s ʊ˥ w a˥ r,k/ː˩s/˥w/˥r,3,11,2
3533,katagum,k ə˥ t aː˥ ɡʷ ʊ˩ ŋ,k/˥t/ː˥ɡʷ/˩ŋ,3,12,2.25
3534,katako,k ə˥ t aː˥ kʷ oː˩,k/˥t/ː˥kʷ/ː˩,3,12,2.25
3535,katanga,k ə˥ t a˩ ŋ ɡ aː˥,k/˥t/˩ŋɡ/ː˥,3,11,2
3536,katangar,k aː˥ t a˥ ŋ ɡ a˥ r,k/ː˥t/˥ŋɡ/˥r,3,12,2.25
3537,katange,k ə˥ t ɛ˥ ɲ ɟ eː˥,k/˥t/˥ɲɟ/ː˥,3,11,2
3538,kathy,k aː˥ t h j,k/ː˥thj,1,7,3
3539,kati,k aː˥ t iː˩,k/ː˥t/ː˩,2,8,2
3540,katibi,k aː˥ t ɪ˩ b iː˥,k/ː˥t/˩b/ː˥,3,11,2
3541,katifa,k ə˩ t iː˥ ɸ aː˩,k/˩t/ː˥ɸ/ː˩,3,11,2
3542,katin,k aː˥ t ɪ˩ ŋ,k/ː˥t/˩ŋ,2,8,2
3543,katina,k ə˥ t ɪ˥ n aː˩,k/˥t/˥n/ː˩,3,10,1.75
3544,katolika,k aː˥ t oː˩ l ɪ˩ k aː˥,k/ː˥t/ː˩l/˩k/ː˥,4,15,2.2
3545,katon,k aː˥ t a˥ ŋ,k/ː˥t/˥ŋ,2,8,2
3546,katsahan,k ə˩ sʼ ə˥ h a˩ ŋ,k/˩sʼ/˥h/˩ŋ,3,11,2
3547,katsalandan,k ə˩ sʼ ə˥ l a˩ n d a˥˦ ŋ,k/˩sʼ/˥l/˩nd/˥˦ŋ,4,16,2.4
3548,katsina,k ə˩ sʼ ɪ˥ n ə˩,k/˩sʼ/˥n/˩,3,10,1.75
3549,katunan,k aː˩ t uː˩ n a˥˦ ŋ,k/ː˩t/ː˩n/˥˦ŋ,3,13,2.5
3550,kau,k aw˥,k/w˥,1,4,1.5
3551,kauce,k aw˥ tʃ eː˩,k/w˥tʃ/ː˩,2,9,2.3333333333333335
3552,kaucewa,k aw˥ tʃ eː˥ w aː˩,k/w˥tʃ/ː˥w/ː˩,3,13,2.5
3553,kauci,k aw˥ tʃ iː˩,k/w˥tʃ/ː˩,2,9,2.3333333333333335
3554,kauda,k aw˥ d aː˩,k/w˥d/ː˩,2,8,2
3555,kauna,k aw˥ n aː˩,k/w˥n/ː˩,2,8,2
3556,kaunar,k aw˥ n a˩ r,k/w˥n/˩r,2,8,2
3557,kaunarsa,k aw˥ n a˩ r aː˩,k/w˥n/˩r/ː˩,3,11,2
3558,kaunarsu,k aw˥ n a˩ r uː˩,k/w˥n/˩r/ː˩,3,11,2
3559,kaura,k aw˥ r aː˩,k/w˥r/ː˩,2,8,2
3560,kaurar,k aw˥ r a˩ r,k/w˥r/˩r,2,8,2
3561,kauri,k aw˥ ɽ iː˥,k/w˥ɽ/ː˥,2,8,2
3562,kaushi,k aw˥ ʃ iː˥,k/w˥ʃ/ː˥,2,8,2
3563,kauye,k aw˥ j eː˩,k/w˥j/ː˩,2,8,2
3564,kauyensa,k aw˥ j eː˩ n s aː˩,k/w˥j/ː˩ns/ː˩,3,13,2.5
3565,kauyuka,k aw˥ j uː˥ k aː˩,k/w˥j/ː˥k/ː˩,3,12,2.25
3566,kauyukan,k aw˥ j uː˥ k a˩ ŋ,k/w˥j/ː˥k/˩ŋ,3,12,2.25
3567,kawa,k aː˥ w aː˥,k/ː˥w/ː˥,2,8,2
3568,kawai,k ə˥ w aj˩,k/˥w/j˩,2,7,1.6666666666666667
3569,kawance,k ə˥ w a˥ n tʃ eː˩,k/˥w/˥ntʃ/ː˩,3,12,2.25
3570,kawancen,k ə˥ w a˥ n tʃ eː˩ ŋ,k/˥w/˥ntʃ/ː˩ŋ,3,13,2.5
3571,kawar,k ə˥ w a˥ r,k/˥w/˥r,2,7,1.6666666666666667
3572,kawo,k aː˩ w oː˩,k/ː˩w/ː˩,2,8,2
3573,kawona,k aː˩ w oː˥ n aː˥,k/ː˩w/ː˥n/ː˥,3,12,2.25
3574,kawowa,k aː˩ w oː˥ w aː˩,k/ː˩w/ː˥w/ː˩,3,12,2.25
3575,kawu,k aː˥ w ʊ˩,k/ː˥w/˩,2,7,1.6666666666666667
3576,kawu,k aː˩ w ʊ˥,k/ː˩w/˥,2,7,1.6666666666666667
3577,kawun,k aː˥ w ʊ˩ ŋ,k/ː˥w/˩ŋ,2,8,2
3578,kawuna,k aː˥ w ʊ˩ n aː˥,k/ː˥w/˩n/ː˥,3,11,2
3579,kawunan,k aː˥ w ʊ˩ n a˥˦ ŋ,k/ː˥w/˩n/˥˦ŋ,3,12,2.25
3580,kawunka,k aː˥ w ʊ˩ ŋ k aː˥,k/ː˥w/˩ŋk/ː˥,3,12,2.25
3581,kawunsa,k aː˥ w ʊ˩ n s aː˩,k/ː˥w/˩ns/ː˩,3,12,2.25
3582,kaya,k aː˩ j aː˥,k/ː˩j/ː˥,2,8,2
3583,kayakiin,k aː˩ j aː˥ kʷ ɪ˥˦ ɪ˩ ŋ,k/ː˩j/ː˥kʷ/˥˦/˩ŋ,4,16,2.4
3584,kayan,k aː˩ j ŋ,k/ː˩jŋ,1,6,2.5
3585,kayana,k aː˩ j aː˥ n aː˩,k/ː˩j/ː˥n/ː˩,3,12,2.25
3586,kayansa,k aː˩ j aː˥ n s aː˩,k/ː˩j/ː˥ns/ː˩,3,13,2.5
3587,kayar,k aː˩ j ɛ˥ r,k/ː˩j/˥r,2,8,2
3588,kayatar,k aː˩ j aː˥ t a˩ r,k/ː˩j/ː˥t/˩r,3,12,2.25
3589,kayatarwa,k aː˩ j aː˥ t a˥ ɽ w aː˥,k/ː˩j/ː˥t/˥ɽw/ː˥,4,16,2.4
3590,kayayyaki,k aː˩ j ɛ˥ j aː˩ c iː˥,k/ː˩j/˥j/ː˩c/ː˥,4,15,2.2
3591,kayayyakin,k aː˩ j ɛ˥ j aː˥ c ɪ˩ ŋ,k/ː˩j/˥j/ː˥c/˩ŋ,4,15,2.2
3592,kayayyakinsu,k aː˩ j ɛ˥ j aː˥ c ɪ˩ n s ɪ˩,k/ː˩j/˥j/ː˥c/˩ns/˩,5,18,2.1666666666666665
3593,kayi,k aː˩ j iː˥,k/ː˩j/ː˥,2,8,2
3594,kayyadde,k aː˩ j d e˩,k/ː˩jd/˩,2,8,2
3595,kayyade,k aː˩ j d eː˩,k/ː˩jd/ː˩,2,9,2.3333333333333335
3596,kaza,k aː˩ z aː˥,k/ː˩z/ː˥,2,8,2
3597,kazaf,k ə˥ z a˩ ɸ,k/˥z/˩ɸ,2,7,1.6666666666666667
3598,kazak,k ə˥ z ə˥ k,k/˥z/˥k,2,7,1.6666666666666667
3599,kazalika,k aː˩ z aː˥ l ɪ˩ k aː˥,k/ː˩z/ː˥l/˩k/ː˥,4,15,2.2
3600,kazamin,k ə˩ z aː˥ m ɪ˩ ŋ,k/˩z/ː˥m/˩ŋ,3,11,2
3601,kazaure,k ə˩ z aw˥ ɽ e˥,k/˩z/w˥ɽ/˥,3,10,1.75
3602,kaɗa,k ə˥ ɗ aː˩,k/˥ɗ/ː˩,2,7,1.6666666666666667
3603,kaɗai,k ə˥ ɗ aj˥,k/˥ɗ/j˥,2,7,1.6666666666666667
3604,kaɗaitaka,k ə˥ ɗ aj˥ t ə˥ k aː˩,k/˥ɗ/j˥t/˥k/ː˩,4,14,2
3605,kaɗan,k ə˥ ɗ a˥˦ ŋ,k/˥ɗ/˥˦ŋ,2,8,2
3606,kaɗanya,k ə˥ ɗ ɛ˥ ɲ j aː˩,k/˥ɗ/˥ɲj/ː˩,3,11,2
3607,kaɗawa,k ə˥ ɗ aː˥ w aː˥,k/˥ɗ/ː˥w/ː˥,3,11,2
3608,kaɗo,k aː˥ ɗ o˩,k/ː˥ɗ/˩,2,7,1.6666666666666667
3609,ke,c eː˥,c/ː˥,1,4,1.5
3610,kebe,c eː˥ b e˩,c/ː˥b/˩,2,7,1.6666666666666667
3611,kek,c eː˥ k,c/ː˥k,1,5,2
3612,keke,c eː˥ c eː˥,c/ː˥c/ː˥,2,8,2
3613,keken,c eː˥ c eː˥ ŋ,c/ː˥c/ː˥ŋ,2,9,2.3333333333333335
3614,kekuna,c eː˥ kʷ ʊ˩ n aː˥,c/ː˥kʷ/˩n/ː˥,3,12,2.25
3615,kekunan,c eː˥ c uː˩ n a˥˦ ŋ,c/ː˥c/ː˩n/˥˦ŋ,3,13,2.5
3616,ken,c eː˥ ŋ,c/ː˥ŋ,1,5,2
3617,kenan,c eː˥ n a˥˦ ŋ,c/ː˥n/˥˦ŋ,2,9,2.3333333333333335
3618,kennedy,c eː˥ n eː˥ d j,c/ː˥n/ː˥dj,2,10,2.6666666666666665
3619,kenya,c eː˥ ɲ j aː˩,c/ː˥ɲj/ː˩,2,9,2.3333333333333335
3620,kera,c eː˥ ɽ aː˩,c/ː˥ɽ/ː˩,2,8,2
3621,keso,c eː˥ s oː˩,c/ː˥s/ː˩,2,8,2
3622,keta,c eː˥ t aː˩,c/ː˥t/ː˩,2,8,2
3623,ketaifu,c eː˥ t aj˥˦ ɸ ʊ˩,c/ː˥t/j˥˦ɸ/˩,3,12,2.25
