,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
151,aangegrepen.,aː ŋ ɛ x r eː p ɛ n,/ːŋ/xr/ːp/n,4,11,1.75
152,aangehaald,aː ŋ eː h aː l t,/ːŋ/ːh/ːlt,3,10,2.3333333333333335
153,aangehaald.,aː ŋ eː h aː l d,/ːŋ/ːh/ːld,3,10,2.3333333333333335
154,aangehaalde,aː ŋ eː h aː l d eː,/ːŋ/ːh/ːld/ː,4,12,2
155,aangehouden,aː ŋ eː h ɑ w ʏ d ɛ n,/ːŋ/ːh/w/d/n,5,12,1.4
156,"aangekaart,",aː ŋ eː k aː r t,/ːŋ/ːk/ːrt,3,10,2.3333333333333335
157,aangekaart.,aː ŋ eː k aː r t,/ːŋ/ːk/ːrt,3,10,2.3333333333333335
158,aangekaarte,aː ŋ eː k aː r t eː,/ːŋ/ːk/ːrt/ː,4,12,2
159,aangeklaagd,aː ŋ ɛ k l aː x t,/ːŋ/kl/ːxt,3,10,2.3333333333333335
160,aangeklaagd.,aː ŋ ɛ k l aː x d,/ːŋ/kl/ːxd,3,10,2.3333333333333335
161,aangekomen,aː ŋ eː k oː m ɛ n,/ːŋ/ːk/ːm/n,4,11,1.75
162,aangekondigd,aː ŋ eː k ɔ n d ɪ x t,/ːŋ/ːk/nd/xt,4,12,2
163,"aangekondigd,",aː ŋ eː k ɔ n d ɪ x d,/ːŋ/ːk/nd/xd,4,12,2
164,aangekondigd.,aː ŋ eː k ɔ n d ɪ x d,/ːŋ/ːk/nd/xd,4,12,2
165,aangekondigde,aː ŋ eː k ɔ n d ɪ x d eː,/ːŋ/ːk/nd/xd/ː,5,14,1.8
166,aangeland.,aː ŋ eː l ɑ n d,/ːŋ/ːl/nd,3,9,2
167,aangelegd.,aː ŋ eː l ɛ x d,/ːŋ/ːl/xd,3,9,2
168,aangelegenheden,aː ŋ eː l ɛ ɣ ɛ n h eː d ɛ n,/ːŋ/ːl/ɣ/nh/ːd/n,6,16,1.6666666666666667
169,aangelegenheden.,aː ŋ eː l ɛ ɣ ɛ n h eː d ɛ n,/ːŋ/ːl/ɣ/nh/ːd/n,6,16,1.6666666666666667
170,aangelegenheid,aː ŋ eː l ɛ ɣ ɛ n h ɛ j t,/ːŋ/ːl/ɣ/nh/jt,5,14,1.8
171,"aangelegenheid,",aː ŋ eː l ɛ ɣ ɛ n h ɛ j d,/ːŋ/ːl/ɣ/nh/jd,5,14,1.8
172,aangelegenheid.,aː ŋ eː l ɛ ɣ ɛ n h ɛ j d,/ːŋ/ːl/ɣ/nh/jd,5,14,1.8
173,aangelegenheid?,aː ŋ eː l ɛ ɣ ɛ n h ɛ j d,/ːŋ/ːl/ɣ/nh/jd,5,14,1.8
174,aangeleverd.,aː ŋ eː l ɛ v ɛ r d,/ːŋ/ːl/v/rd,4,11,1.75
175,aangemaakt.,aː ŋ eː m aː k t,/ːŋ/ːm/ːkt,3,10,2.3333333333333335
176,aangemaand,aː ŋ eː m aː n t,/ːŋ/ːm/ːnt,3,10,2.3333333333333335
