,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
132,afdl,ɑː ɛ f d̪ eː ɛ l̪,/ː/fd̪/ː/l̪,4,11,1.75
133,afdls,ɑː ɛ f d̪ eː ɛ l̪ ɛ s̪,/ː/fd̪/ː/l̪/s̪,5,14,1.8
134,affekt,a f ɛ k t̪,/f/kt̪,2,6,2
135,affisch,a f ɪ˧˩ ɧ,/f/˧˩ɧ,2,6,2
136,affischen,a f ɪ eː n̪,/f/ːn̪,2,7,2
137,affischer,a f ɪ eː r,/f/ːr,2,6,1.5
138,affischerna,a f ɪ˧˩ ɛ ɳ a,/f/˧˩/ɳ/,4,8,1.3333333333333333
139,affischnamn,a f ɪ˧˩ ɧ n̪ a m n̪,/f/˧˩ɧn̪/mn̪,3,12,3
140,affär,a f ɛː˥˧ r,/f/ː˥˧r,2,7,2.5
141,affären,a f ɛː˥˧ r ɛ n̪,/f/ː˥˧r/n̪,3,10,2.3333333333333335
142,affärens,a f ɛː˥˧ r ɛ n̪ s̪,/f/ː˥˧r/n̪s̪,3,12,3
143,affärer,a f ɛː˥˧ r ɛ r,/f/ː˥˧r/r,3,9,2
144,affärerna,a f ɛː˥˧ r a r n̪ a,/f/ː˥˧r/rn̪/,4,12,2.6666666666666665
145,affärernas,a f ɛː˥˧ r a r n̪ a s̪,/f/ː˥˧r/rn̪/s̪,4,14,2.5
146,affärs,a f ɛː˥˧ r s̪,/f/ː˥˧rs̪,2,9,3.5
147,affärsbankerna,a f ɛː˥˧ r s̪ b a ŋ k ɛ ɳ a,/f/ː˥˧rs̪b/ŋk/ɳ/,5,16,2.75
148,affärsbiträde,a f ɛː˥˧ r s̪ b iː t̪ r ɛː d̪ ɛ,/f/ː˥˧rs̪b/ːt̪r/ːd̪/,5,20,3.75
149,affärscentrum,a f ɛː˥˧ r s̪ ɛ˧˩ n̪ t̪ r ɵ m,/f/ː˥˧rs̪/˧˩n̪t̪r/m,4,19,3.75
150,affärsföretag,a f ɛː˥˧ r s̪ f øː r ɛ t̪ʰ ɑː ɡ,/f/ː˥˧rs̪f/ːr/t̪ʰ/ːɡ,5,20,3
151,affärside,a f ɛː˥˧ r s̪ a j d̪,/f/ː˥˧rs̪/jd̪,3,13,3.3333333333333335
152,affärsiden,a f ɛː˥˧ r s̪ iː˧˩ d̪ ɛ n̪,/f/ː˥˧rs̪/ː˧˩d̪/n̪,4,18,3.5
153,affärsidé,a f ɛː˥˧ r s̪ iː˧˩ d̪ eː,/f/ː˥˧rs̪/ː˧˩d̪/ː,4,17,3.25
154,affärsidén,a f ɛː˥˧ r s̪ iː˧˩ d̪ eː n̪,/f/ː˥˧rs̪/ː˧˩d̪/ːn̪,4,19,3.75
155,affärsinnehavarna,a f ɛː˥˧ r s̪ ɪ n̪ ɛ˥˩ h ɑː ʋ a ɳ a,/f/ː˥˧rs̪/n̪/˥˩h/ːʋ/ɳ/,7,22,2.5
