,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
2095,blog,b l o ɡ,bl/ɡ,1,4,1.5
2096,"blogg,",b l o ɡ ɡ,bl/ɡɡ,1,5,2
2097,blogger.,b l o ɡ ɡ ə r,bl/ɡɡ/r,2,7,1.6666666666666667
2098,blok,b l o k,bl/k,1,4,1.5
2099,blok.,b l o k,bl/k,1,4,1.5
2100,"blooming,",b l o o m i ŋ,bl/m/ŋ,2,7,1.3333333333333333
2101,bloomington,b l o o m i ŋ t o n,bl/m/ŋt/n,3,10,1.5
2102,blount,b l o u n t,bl/nt,1,6,2
2103,blue,b l u ə,bl/,1,4,2
2104,blue.,b l u ə,bl/,1,4,2
2105,bluebird,b l u ə b i r d,bl/b/rd,2,8,1.6666666666666667
2106,bluedogs.,b l u ə d o ɡ s,bl/d/ɡs,2,8,1.6666666666666667
2107,bluegrass,b l u ə ɡ r a s s,bl/ɡr/ss,2,9,2
2108,blues,b l u ə s,bl/s,1,5,1.5
2109,bluff.,b l u f f,bl/ff,1,5,2
2110,blvd.,b l f d,blfd,0,4,4
2111,boat”.,b o a t,b/t,1,4,1
2112,bob,b o b,b/b,1,3,1
2113,bob.,b o b,b/b,1,3,1
2114,boca,b o t͡ɕ a,b/t͡ɕ/,2,6,2
2115,bocah,b o t͡ɕ a h,b/t͡ɕ/h,2,7,1.6666666666666667
2116,bodines,b o d i n ə s,b/d/n/s,3,7,1
2117,bodoh,b o d o h,b/d/h,2,5,1
2118,bodoh.,b o d o h,b/d/h,2,5,1
2119,bogor,b o ɡ o r,b/ɡ/r,2,5,1
2120,bohong,b o h o ŋ,b/h/ŋ,2,5,1
2121,bohong.,b o h o ŋ,b/h/ŋ,2,5,1
2122,boks,b o k s,b/ks,1,4,1.5
2123,bola,b o l a,b/l/,2,4,1
2124,bola.,b o l a,b/l/,2,4,1
2125,bolak-balik,b o l a k b a l i k,b/l/kb/l/k,4,10,1.2
2126,bolanya,b o l a ɲ a,b/l/ɲ/,3,6,1
2127,boleh,b o l ə h,b/l/h,2,5,1
2128,"boleh,",b o l ə h,b/l/h,2,5,1
2129,boleh.,b o l ə h,b/l/h,2,5,1
2130,boleh..?,b o l ə h,b/l/h,2,5,1
2131,bolehkah,b o l ə h k a h,b/l/hk/h,3,8,1.25
2132,bolpoin,b o l p o i n,b/lp/n,2,7,1.3333333333333333
2133,"bolpoin,",b o l p o i n,b/lp/n,2,7,1.3333333333333333
2134,bolpoin.,b o l p o i n,b/lp/n,2,7,1.3333333333333333
2135,bolt.,b o l t,b/lt,1,4,1.5
2136,bom,b o m,b/m,1,3,1
2137,bom.,b o m,b/m,1,3,1
2138,bon?,b o n,b/n,1,3,1
2139,"bonaire,",b o n a i r ə,b/n/r/,3,7,1
2140,bonaparte,b o n a p a r t ə,b/n/p/rt/,4,9,1.25
2141,bonecchi.,b o n ə t͡ɕ t͡ɕ h i,b/n/t͡ɕt͡ɕh/,3,12,3
2142,boneka,b o n ə k a,b/n/k/,3,6,1
2143,boneka.,b o n ə k a,b/n/k/,3,6,1
2144,bonney,b o n n ə j,b/nn/j,2,6,1.3333333333333333
2145,bonus,b o n u s,b/n/s,2,5,1
2146,boogie”,b o o ɡ i ə,b/ɡ/,2,6,1
2147,boohbah,b o o h b a h,b/hb/h,2,7,1.3333333333333333
2148,books.,b o o k s,b/ks,1,5,1.5
2149,boomers!,b o o m ə r s,b/m/rs,2,7,1.3333333333333333
2150,boot.,b o o t,b/t,1,4,1
2151,bordwell,b o r d w ə l l,b/rdw/ll,2,8,2
2152,"boreas,",b o r ə a s,b/r/s,2,6,1
2153,borgolnya,b o r ɡ o l ɲ a,b/rɡ/lɲ/,3,8,1.6666666666666667
2154,boris,b o r i s,b/r/s,2,5,1
2155,born-haber.,b o r n h a b ə r,b/rnh/b/r,3,9,1.5
2156,boron.,b o r o n,b/r/n,2,5,1
2157,boros.,b o r o s,b/r/s,2,5,1
2158,borowski,b o r o w s k i,b/r/wsk/,3,8,1.6666666666666667
2159,bosan,b o s a n,b/s/n,2,5,1
2160,bosan!,b o s a n,b/s/n,2,5,1
2161,bosan.,b o s a n,b/s/n,2,5,1
2162,bosku,b o s k u,b/sk/,2,5,1.5
2163,bosku.,b o s k u,b/sk/,2,5,1.5
2164,bosley,b o s l ə j,b/sl/j,2,6,1.3333333333333333
2165,bosse.,b o s s ə,b/ss/,2,5,1.5
2166,boston,b o s t o n,b/st/n,2,6,1.3333333333333333
2167,boston.,b o s t o n,b/st/n,2,6,1.3333333333333333
2168,boswell,b o s w ə l l,b/sw/ll,2,7,1.6666666666666667
2169,bot,b o t,b/t,1,3,1
2170,botany,b o t a ɲ,b/t/ɲ,2,5,1
2171,botol,b o t o l,b/t/l,2,5,1
2172,botolnya,b o t o l ɲ a,b/t/lɲ/,3,7,1.3333333333333333
2173,botswana.,b o t s w a n a,b/tsw/n/,3,8,1.6666666666666667
2174,boulder,b o u l d ə r,b/ld/r,2,7,1.3333333333333333
2175,bouldering,b o u l d ə r i ŋ,b/ld/r/ŋ,3,9,1.25
2176,"boung-sik,",b o u ŋ s i k,b/ŋs/k,2,7,1.3333333333333333
2177,bowl,b o w l,b/wl,1,4,1.5
2178,bowler,b o w l ə r,b/wl/r,2,6,1.3333333333333333
2179,bowling?,b o w l i ŋ,b/wl/ŋ,2,6,1.3333333333333333
2180,bowman,b o w m a n,b/wm/n,2,6,1.3333333333333333
2181,bowring,b o w r i ŋ,b/wr/ŋ,2,6,1.3333333333333333
2182,boxer,b o k s ə r,b/ks/r,2,6,1.3333333333333333
2183,boy,b o j,b/j,1,3,1
2184,"boy"".",b o j,b/j,1,3,1
2185,boyd.,b o j d,b/jd,1,4,1.5
2186,boyle,b o j l ə,b/jl/,2,5,1.5
2187,boys,b o j s,b/js,1,4,1.5
2188,boys.,b o j s,b/js,1,4,1.5
2189,boy”.,b o j,b/j,1,3,1
2190,bradby,b r a d b j,br/dbj,1,6,2.5
2191,bradford.,b r a d f o r d,br/df/rd,2,8,2
2192,bradley.,b r a d l ə j,br/dl/j,2,7,1.6666666666666667
2193,brahmagiri,b r a h m a ɡ i r i,br/hm/ɡ/r/,4,10,1.5
2194,bram,b r a m,br/m,1,4,1.5
2195,brampton,b r a m p t o n,br/mpt/n,2,8,2
2196,branagh.,b r a n a ɡ h,br/n/ɡh,2,7,1.6666666666666667
2197,brandon.,b r a n d o n,br/nd/n,2,7,1.6666666666666667
2198,brandy,b r a n d j,br/ndj,1,6,2.5
2199,"branford,",b r a n f o r d,br/nf/rd,2,8,2
2200,brasil,b r a s i l,br/s/l,2,6,1.3333333333333333
2201,brasil.,b r a s i l,br/s/l,2,6,1.3333333333333333
2202,brasil?,b r a s i l,br/s/l,2,6,1.3333333333333333
2203,braves,b r a f ə s,br/f/s,2,6,1.3333333333333333
2204,braves.,b r a f ə s,br/f/s,2,6,1.3333333333333333
2205,brazil,b r a z i l,br/z/l,2,6,1.3333333333333333
2206,"brazil,",b r a z i l,br/z/l,2,6,1.3333333333333333
2207,brazil.,b r a z i l,br/z/l,2,6,1.3333333333333333
2208,brazil?,b r a z i l,br/z/l,2,6,1.3333333333333333
2209,breadboard.,b r ə a d b o a r d,br/db/rd,2,10,2
2210,break,b r ə a k,br/k,1,5,1.5
2211,bremstein,b r ə m s t ə i n,br/mst/n,2,9,2
2212,"brent,",b r ə n t,br/nt,1,5,2
2213,brepoels,b r ə p o ə l s,br/p/ls,2,8,1.6666666666666667
2214,bret,b r ə t,br/t,1,4,1.5
2215,brett,b r ə t t,br/tt,1,5,2
2216,brewer,b r ə w ə r,br/w/r,2,6,1.3333333333333333
2217,brewer.,b r ə w ə r,br/w/r,2,6,1.3333333333333333
2218,brian,b r i a n,br/n,1,5,1.5
2219,bride.,b r i d ə,br/d/,2,5,1.5
2220,"bridge"".",b r i d ɡ ə,br/dɡ/,2,6,2
2221,brigade,b r i ɡ a d ə,br/ɡ/d/,3,7,1.3333333333333333
2222,brigadir,b r i ɡ a d i r,br/ɡ/d/r,3,8,1.25
2223,bright,b r i ɡ h t,br/ɡht,1,6,2.5
2224,brinkley,b r i n k l ə j,br/nkl/j,2,8,2
2225,brinklow,b r i n k l o w,br/nkl/w,2,8,2
2226,"brinklow,",b r i n k l o w,br/nkl/w,2,8,2
2227,britania,b r i t a n i a,br/t/n/,3,8,1.3333333333333333
2228,britania.,b r i t a n i a,br/t/n/,3,8,1.3333333333333333
2229,britannia.,b r i t a n n i a,br/t/nn/,3,9,1.6666666666666667
2230,british,b r i t i s h,br/t/sh,2,7,1.6666666666666667
2231,britpop,b r i t p o p,br/tp/p,2,7,1.6666666666666667
2232,broadway,b r o a d w a j,br/dw/j,2,8,1.6666666666666667
2233,broadway:,b r o a d w a j,br/dw/j,2,8,1.6666666666666667
2234,broccoli.,b r o t͡ɕ t͡ɕ o l i,br/t͡ɕt͡ɕ/l/,3,12,3
2235,broker,b r o k ə r,br/k/r,2,6,1.3333333333333333
2236,bromsgrove.,b r o m s ɡ r o f ə,br/msɡr/f/,3,10,2.3333333333333335
2237,"bronx,",b r o n k s,br/nks,1,6,2.5
2238,"brooklyn,",b r o o k l j n,br/kljn,1,8,3
2239,brooklyn.,b r o o k l j n,br/kljn,1,8,3
2240,"brooks,",b r o o k s,br/ks,1,6,2
2241,"broome,",b r o o m ə,br/m/,2,6,1.5
2242,brothers,b r o t h ə r s,br/th/rs,2,8,2
2243,brown,b r o w n,br/wn,1,5,2
2244,browser,b r o w s ə r,br/ws/r,2,7,1.6666666666666667
2245,brucetown,b r u t͡ɕ ə t o w n,br/t͡ɕ/t/wn,3,11,2
2246,bruckner,b r u t͡ɕ k n ə r,br/t͡ɕkn/r,2,10,2.6666666666666665
2247,brunswick.,b r u n s w i t͡ɕ k,br/nsw/t͡ɕk,2,11,3
2248,bu.,b u,b/,1,2,1
2249,buah,b u a h,b/h,1,4,1
2250,"buah,",b u a h,b/h,1,4,1
2251,buah.,b u a h,b/h,1,4,1
2252,buahnya,b u a h ɲ a,b/hɲ/,2,6,1.5
2253,buang,b u a ŋ,b/ŋ,1,4,1
2254,buat,b u a t,b/t,1,4,1
2255,buat?,b u a t,b/t,1,4,1
2256,buatan,b u a t a n,b/t/n,2,6,1
2257,buatan.,b u a t a n,b/t/n,2,6,1
2258,buatannya,b u a t a n ɲ a,b/t/nɲ/,3,8,1.3333333333333333
2259,buatlah,b u a t l a h,b/tl/h,2,7,1.3333333333333333
2260,buaya,b u a j a,b/j/,2,5,1
2261,buaya.,b u a j a,b/j/,2,5,1
2262,bubar.,b u b a r,b/b/r,2,5,1
2263,buccin,b u t͡ɕ t͡ɕ i n,b/t͡ɕt͡ɕ/n,2,10,2.6666666666666665
2264,budak.,b u d a k,b/d/k,2,5,1
2265,budakmu.,b u d a k m u,b/d/km/,3,7,1.3333333333333333
2266,budapest.,b u d a p ə s t,b/d/p/st,3,8,1.25
2267,budaya,b u d a j a,b/d/j/,3,6,1
2268,budaya.,b u d a j a,b/d/j/,3,6,1
2269,buddha,b u d d h a,b/ddh/,2,6,2
2270,buddha.,b u d d h a,b/ddh/,2,6,2
2271,buddhisme,b u d d h i s m ə,b/ddh/sm/,3,9,2
2272,buddhist,b u d d h i s t,b/ddh/st,2,8,2
2273,budi,b u d i,b/d/,2,4,1
2274,buffalo.,b u f f a l o,b/ff/l/,3,7,1.3333333333333333
2275,buffy,b u f f j,b/ffj,1,5,2
2276,bug,b u ɡ,b/ɡ,1,3,1
2277,bugatti,b u ɡ a t t i,b/ɡ/tt/,3,7,1.3333333333333333
2278,buka,b u k a,b/k/,2,4,1
2279,bukan,b u k a n,b/k/n,2,5,1
2280,"bukan,",b u k a n,b/k/n,2,5,1
2281,bukan?,b u k a n,b/k/n,2,5,1
2282,bukankah,b u k a n k a h,b/k/nk/h,3,8,1.25
2283,bukanlah,b u k a n l a h,b/k/nl/h,3,8,1.25
2284,bukannya,b u k a n ɲ a,b/k/nɲ/,3,7,1.3333333333333333
2285,bukit,b u k i t,b/k/t,2,5,1
2286,"bukit,",b u k i t,b/k/t,2,5,1
2287,bukit.,b u k i t,b/k/t,2,5,1
2288,"buklet,",b u k l ə t,b/kl/t,2,6,1.3333333333333333
2289,bukovina.,b u k o f i n a,b/k/f/n/,4,8,1
2290,bukti,b u k t i,b/kt/,2,5,1.5
2291,bukti.,b u k t i,b/kt/,2,5,1.5
2292,buktinya.,b u k t i ɲ a,b/kt/ɲ/,3,7,1.3333333333333333
2293,buku,b u k u,b/k/,2,4,1
2294,"buku,",b u k u,b/k/,2,4,1
2295,buku-buku,b u k u b u k u,b/k/b/k/,4,8,1
2296,buku-buku.,b u k u b u k u,b/k/b/k/,4,8,1
2297,buku.,b u k u,b/k/,2,4,1
2298,bukuku,b u k u k u,b/k/k/,3,6,1
2299,bukuku?,b u k u k u,b/k/k/,3,6,1
2300,bukumu.,b u k u m u,b/k/m/,3,6,1
2301,bukunya,b u k u ɲ a,b/k/ɲ/,3,6,1
2302,bulan,b u l a n,b/l/n,2,5,1
2303,"bulan,",b u l a n,b/l/n,2,5,1
2304,bulan-bulan,b u l a n b u l a n,b/l/nb/l/n,4,10,1.2
2305,bulan.,b u l a n,b/l/n,2,5,1
2306,bulan?,b u l a n,b/l/n,2,5,1
2307,bulat.,b u l a t,b/l/t,2,5,1
2308,bulatan,b u l a t a n,b/l/t/n,3,7,1
2309,buletin,b u l ə t i n,b/l/t/n,3,7,1
2310,bulgaria,b u l ɡ a r i a,b/lɡ/r/,3,8,1.3333333333333333
2311,buli-buli,b u l i b u l i,b/l/b/l/,4,8,1
2312,bull,b u l l,b/ll,1,4,1.5
2313,bullard,b u l l a r d,b/ll/rd,2,7,1.6666666666666667
2314,bulu,b u l u,b/l/,2,4,1
2315,bulutangkis,b u l u t a ŋ k i s,b/l/t/ŋk/s,4,10,1.2
2316,bumbu.,b u m b u,b/mb/,2,5,1.5
2317,bumi,b u m i,b/m/,2,4,1
2318,bumi.,b u m i,b/m/,2,4,1
2319,bundar,b u n d a r,b/nd/r,2,6,1.3333333333333333
2320,bundar.,b u n d a r,b/nd/r,2,6,1.3333333333333333
2321,bundaran,b u n d a r a n,b/nd/r/n,3,8,1.25
2322,bundarkan,b u n d a r k a n,b/nd/rk/n,3,9,1.5
2323,bung,b u ŋ,b/ŋ,1,3,1
2324,bunga,b u ŋ a,b/ŋ/,2,4,1
2325,"bunga,",b u ŋ a,b/ŋ/,2,4,1
2326,bunga-bunga,b u ŋ a b u ŋ a,b/ŋ/b/ŋ/,4,8,1
2327,bunga.,b u ŋ a,b/ŋ/,2,4,1
2328,bungalo,b u ŋ a l o,b/ŋ/l/,3,6,1
2329,bunglon.,b u ŋ l o n,b/ŋl/n,2,6,1.3333333333333333
2330,bunker,b u n k ə r,b/nk/r,2,6,1.3333333333333333
2331,bunny,b u n ɲ,b/nɲ,1,4,1.5
2332,bunuh,b u n u h,b/n/h,2,5,1
2333,bunyi,b u ɲ i,b/ɲ/,2,4,1
2334,bunyinya,b u ɲ i ɲ a,b/ɲ/ɲ/,3,6,1
2335,bupati,b u p a t i,b/p/t/,3,6,1
2336,burbank,b u r b a n k,b/rb/nk,2,7,1.6666666666666667
2337,burger,b u r ɡ ə r,b/rɡ/r,2,6,1.3333333333333333
2338,burj,b u r d͡ʑ,b/rd͡ʑ,1,6,2.5
2339,burnett,b u r n ə t t,b/rn/tt,2,7,1.6666666666666667
2340,burnie,b u r n i ə,b/rn/,2,6,1.5
2341,buru-buru,b u r u b u r u,b/r/b/r/,4,8,1
2342,buruh,b u r u h,b/r/h,2,5,1
2343,"buruh,",b u r u h,b/r/h,2,5,1
2344,buruh.,b u r u h,b/r/h,2,5,1
2345,buruk,b u r u k,b/r/k,2,5,1
2346,buruk!,b u r u k,b/r/k,2,5,1
2347,"buruk,",b u r u k,b/r/k,2,5,1
2348,buruk.,b u r u k,b/r/k,2,5,1
2349,buruknya,b u r u k ɲ a,b/r/kɲ/,3,7,1.3333333333333333
2350,burung,b u r u ŋ,b/r/ŋ,2,5,1
2351,burung-burung,b u r u ŋ b u r u ŋ,b/r/ŋb/r/ŋ,4,10,1.2
2352,burung.,b u r u ŋ,b/r/ŋ,2,5,1
2353,burungnya,b u r u ŋ ɲ a,b/r/ŋɲ/,3,7,1.3333333333333333
2354,burungnya!,b u r u ŋ ɲ a,b/r/ŋɲ/,3,7,1.3333333333333333
2355,burwell.,b u r w ə l l,b/rw/ll,2,7,1.6666666666666667
2356,bus,b u s,b/s,1,3,1
2357,"bus,",b u s,b/s,1,3,1
2358,bus-bus,b u s b u s,b/sb/s,2,6,1.3333333333333333
2359,bus.,b u s,b/s,1,3,1
2360,bus?,b u s,b/s,1,3,1
2361,bush,b u s h,b/sh,1,4,1.5
2362,"bush,",b u s h,b/sh,1,4,1.5
2363,bushmills.,b u s h m i l l s,b/shm/lls,2,9,2.3333333333333335
2364,busnya,b u s ɲ a,b/sɲ/,2,5,1.5
2365,busuk.,b u s u k,b/s/k,2,5,1
2366,busur,b u s u r,b/s/r,2,5,1
2367,buta,b u t a,b/t/,2,4,1
2368,buta.,b u t a,b/t/,2,4,1
2369,butcher,b u t t͡ɕ h ə r,b/tt͡ɕh/r,2,9,2.3333333333333335
2370,butik,b u t i k,b/t/k,2,5,1
2371,butir,b u t i r,b/t/r,2,5,1
2372,butler,b u t l ə r,b/tl/r,2,6,1.3333333333333333
2373,butuh,b u t u h,b/t/h,2,5,1
2374,butuhkan?,b u t u h k a n,b/t/hk/n,3,8,1.25
2375,buyung,b u j u ŋ,b/j/ŋ,2,5,1
2376,"c,",t͡ɕ,t͡ɕ,0,3,3
2377,c.,t͡ɕ,t͡ɕ,0,3,3
2378,cabang,t͡ɕ a b a ŋ,t͡ɕ/b/ŋ,2,7,1.6666666666666667
2379,cabang-cabangnya.,t͡ɕ a b a ŋ t͡ɕ a b a ŋ ɲ a,t͡ɕ/b/ŋt͡ɕ/b/ŋɲ/,5,16,2.2
2380,cabang.,t͡ɕ a b a ŋ,t͡ɕ/b/ŋ,2,7,1.6666666666666667
2381,cabul.,t͡ɕ a b u l,t͡ɕ/b/l,2,7,1.6666666666666667
2382,cacat,t͡ɕ a t͡ɕ a t,t͡ɕ/t͡ɕ/t,2,9,2.3333333333333335
2383,cacat.,t͡ɕ a t͡ɕ a t,t͡ɕ/t͡ɕ/t,2,9,2.3333333333333335
2384,cacatois,t͡ɕ a t͡ɕ a t o i s,t͡ɕ/t͡ɕ/t/s,3,12,2
2385,cacing,t͡ɕ a t͡ɕ i ŋ,t͡ɕ/t͡ɕ/ŋ,2,9,2.3333333333333335
2386,cacing.,t͡ɕ a t͡ɕ i ŋ,t͡ɕ/t͡ɕ/ŋ,2,9,2.3333333333333335
2387,cadangan,t͡ɕ a d a ŋ a n,t͡ɕ/d/ŋ/n,3,9,1.5
2388,cadden,t͡ɕ a d d ə n,t͡ɕ/dd/n,2,8,2
2389,caddo,t͡ɕ a d d o,t͡ɕ/dd/,2,7,2.5
2390,cadiz.,t͡ɕ a d i z,t͡ɕ/d/z,2,7,1.6666666666666667
2391,"caecina,",t͡ɕ a ə t͡ɕ i n a,t͡ɕ/t͡ɕ/n/,3,11,2.3333333333333335
2392,"caeruleus""",t͡ɕ a ə r u l ə u s,t͡ɕ/r/l/s,3,11,1.5
2393,"caesar,",t͡ɕ a ə s a r,t͡ɕ/s/r,2,8,1.6666666666666667
2394,cagar,t͡ɕ a ɡ a r,t͡ɕ/ɡ/r,2,7,1.6666666666666667
2395,cagayancillo.,t͡ɕ a ɡ a j a ɲ t͡ɕ i l l o,t͡ɕ/ɡ/j/ɲt͡ɕ/ll/,5,16,2.2
2396,cage,t͡ɕ a ɡ ə,t͡ɕ/ɡ/,2,6,2
2397,cahaya,t͡ɕ a h a j a,t͡ɕ/h/j/,3,8,1.6666666666666667
2398,cahaya.,t͡ɕ a h a j a,t͡ɕ/h/j/,3,8,1.6666666666666667
2399,cai,t͡ɕ a i,t͡ɕ/,1,5,3
2400,cairan,t͡ɕ a i r a n,t͡ɕ/r/n,2,8,1.6666666666666667
2401,cakar,t͡ɕ a k a r,t͡ɕ/k/r,2,7,1.6666666666666667
2402,cakram,t͡ɕ a k r a m,t͡ɕ/kr/m,2,8,2
2403,"cakram,",t͡ɕ a k r a m,t͡ɕ/kr/m,2,8,2
2404,calgary,t͡ɕ a l ɡ a r j,t͡ɕ/lɡ/rj,2,9,2.3333333333333335
2405,califon,t͡ɕ a l i f o n,t͡ɕ/l/f/n,3,9,1.5
2406,california,t͡ɕ a l i f o r n i a,t͡ɕ/l/f/rn/,4,12,1.75
2407,"california,",t͡ɕ a l i f o r n i a,t͡ɕ/l/f/rn/,4,12,1.75
2408,california.,t͡ɕ a l i f o r n i a,t͡ɕ/l/f/rn/,4,12,1.75
2409,"call"".",t͡ɕ a l l,t͡ɕ/ll,1,6,2.5
2410,"callahan,",t͡ɕ a l l a h a n,t͡ɕ/ll/h/n,3,10,1.75
2411,calon,t͡ɕ a l o n,t͡ɕ/l/n,2,7,1.6666666666666667
2412,cam,t͡ɕ a m,t͡ɕ/m,1,5,2
2413,cambridge.,t͡ɕ a m b r i d ɡ ə,t͡ɕ/mbr/dɡ/,3,11,2.6666666666666665
2414,cameron,t͡ɕ a m ə r o n,t͡ɕ/m/r/n,3,9,1.5
2415,cameron.,t͡ɕ a m ə r o n,t͡ɕ/m/r/n,3,9,1.5
2416,camille,t͡ɕ a m i l l ə,t͡ɕ/m/ll/,3,9,2
2417,camino,t͡ɕ a m i n o,t͡ɕ/m/n/,3,8,1.6666666666666667
2418,camp,t͡ɕ a m p,t͡ɕ/mp,1,6,2.5
2419,campbell,t͡ɕ a m p b ə l l,t͡ɕ/mpb/ll,2,10,2.6666666666666665
2420,campur.,t͡ɕ a m p u r,t͡ɕ/mp/r,2,8,2
2421,campuran,t͡ɕ a m p u r a n,t͡ɕ/mp/r/n,3,10,1.75
2422,"campuran,",t͡ɕ a m p u r a n,t͡ɕ/mp/r/n,3,10,1.75
2423,campuran.,t͡ɕ a m p u r a n,t͡ɕ/mp/r/n,3,10,1.75
2424,can,t͡ɕ a n,t͡ɕ/n,1,5,2
2425,canadian,t͡ɕ a n a d i a n,t͡ɕ/n/d/n,3,10,1.5
2426,canali,t͡ɕ a n a l i,t͡ɕ/n/l/,3,8,1.6666666666666667
2427,canaveral,t͡ɕ a n a f ə r a l,t͡ɕ/n/f/r/l,4,11,1.4
2428,"canaveral,",t͡ɕ a n a f ə r a l,t͡ɕ/n/f/r/l,4,11,1.4
2429,candaan,t͡ɕ a n d a a n,t͡ɕ/nd/n,2,9,2
2430,candle,t͡ɕ a n d l ə,t͡ɕ/ndl/,2,8,3
2431,canggih,t͡ɕ a ŋ ɡ i h,t͡ɕ/ŋɡ/h,2,8,2
2432,cangkir,t͡ɕ a ŋ k i r,t͡ɕ/ŋk/r,2,8,2
2433,cangkir.,t͡ɕ a ŋ k i r,t͡ɕ/ŋk/r,2,8,2
2434,cantik,t͡ɕ a n t i k,t͡ɕ/nt/k,2,8,2
2435,"cantik,",t͡ɕ a n t i k,t͡ɕ/nt/k,2,8,2
2436,cantik.,t͡ɕ a n t i k,t͡ɕ/nt/k,2,8,2
2437,canyon,t͡ɕ a ɲ o n,t͡ɕ/ɲ/n,2,7,1.6666666666666667
2438,cape,t͡ɕ a p ə,t͡ɕ/p/,2,6,2
2439,capek.,t͡ɕ a p ə k,t͡ɕ/p/k,2,7,1.6666666666666667
2440,capinota.,t͡ɕ a p i n o t a,t͡ɕ/p/n/t/,4,10,1.5
2441,"capone,",t͡ɕ a p o n ə,t͡ɕ/p/n/,3,8,1.6666666666666667
2442,captain,t͡ɕ a p t a i n,t͡ɕ/pt/n,2,9,2
2443,captiva.,t͡ɕ a p t i f a,t͡ɕ/pt/f/,3,9,2
2444,cara,t͡ɕ a r a,t͡ɕ/r/,2,6,2
2445,caraku.,t͡ɕ a r a k u,t͡ɕ/r/k/,3,8,1.6666666666666667
2446,caramu,t͡ɕ a r a m u,t͡ɕ/r/m/,3,8,1.6666666666666667
2447,caranya,t͡ɕ a r a ɲ a,t͡ɕ/r/ɲ/,3,8,1.6666666666666667
2448,caranya.,t͡ɕ a r a ɲ a,t͡ɕ/r/ɲ/,3,8,1.6666666666666667
2449,cardigan,t͡ɕ a r d i ɡ a n,t͡ɕ/rd/ɡ/n,3,10,1.75
2450,cari,t͡ɕ a r i,t͡ɕ/r/,2,6,2
2451,cari.,t͡ɕ a r i,t͡ɕ/r/,2,6,2
2452,cari?,t͡ɕ a r i,t͡ɕ/r/,2,6,2
2453,carikan,t͡ɕ a r i k a n,t͡ɕ/r/k/n,3,9,1.5
2454,carilah,t͡ɕ a r i l a h,t͡ɕ/r/l/h,3,9,1.5
2455,carl,t͡ɕ a r l,t͡ɕ/rl,1,6,2.5
2456,carlos!,t͡ɕ a r l o s,t͡ɕ/rl/s,2,8,2
2457,carolina,t͡ɕ a r o l i n a,t͡ɕ/r/l/n/,4,10,1.5
2458,carolina.,t͡ɕ a r o l i n a,t͡ɕ/r/l/n/,4,10,1.5
2459,carpenter,t͡ɕ a r p ə n t ə r,t͡ɕ/rp/nt/r,3,11,2
2460,carr,t͡ɕ a r r,t͡ɕ/rr,1,6,2.5
2461,carrier,t͡ɕ a r r i ə r,t͡ɕ/rr/r,2,9,2
2462,carter,t͡ɕ a r t ə r,t͡ɕ/rt/r,2,8,2
2463,"carter,",t͡ɕ a r t ə r,t͡ɕ/rt/r,2,8,2
2464,carter.,t͡ɕ a r t ə r,t͡ɕ/rt/r,2,8,2
2465,carthage,t͡ɕ a r t h a ɡ ə,t͡ɕ/rth/ɡ/,3,10,2.3333333333333335
2466,case,t͡ɕ a s ə,t͡ɕ/s/,2,6,2
2467,catatan,t͡ɕ a t a t a n,t͡ɕ/t/t/n,3,9,1.5
2468,catatan.,t͡ɕ a t a t a n,t͡ɕ/t/t/n,3,9,1.5
2469,catherine,t͡ɕ a t h ə r i n ə,t͡ɕ/th/r/n/,4,11,1.75
2470,catur,t͡ɕ a t u r,t͡ɕ/t/r,2,7,1.6666666666666667
2471,catur.,t͡ɕ a t u r,t͡ɕ/t/r,2,7,1.6666666666666667
2472,"causa""",t͡ɕ a u s a,t͡ɕ/s/,2,7,2
2473,cavalerie,t͡ɕ a f a l ə r i ə,t͡ɕ/f/l/r/,4,11,1.5
2474,cavendon.,t͡ɕ a f ə n d o n,t͡ɕ/f/nd/n,3,10,1.75
2475,cawan,t͡ɕ a w a n,t͡ɕ/w/n,2,7,1.6666666666666667
2476,cayley,t͡ɕ a j l ə j,t͡ɕ/jl/j,2,8,2
2477,cd,t͡ɕ d,t͡ɕd,0,4,4
2478,cedar,t͡ɕ ə d a r,t͡ɕ/d/r,2,7,1.6666666666666667
2479,cedera,t͡ɕ ə d ə r a,t͡ɕ/d/r/,3,8,1.6666666666666667
2480,cedera.,t͡ɕ ə d ə r a,t͡ɕ/d/r/,3,8,1.6666666666666667
2481,"cederanya,",t͡ɕ ə d ə r a ɲ a,t͡ɕ/d/r/ɲ/,4,10,1.5
2482,cek,t͡ɕ ə k,t͡ɕ/k,1,5,2
2483,cek.,t͡ɕ ə k,t͡ɕ/k,1,5,2
2484,ceko.,t͡ɕ ə k o,t͡ɕ/k/,2,6,2
2485,celak,t͡ɕ ə l a k,t͡ɕ/l/k,2,7,1.6666666666666667
2486,celana,t͡ɕ ə l a n a,t͡ɕ/l/n/,3,8,1.6666666666666667
2487,celanaku,t͡ɕ ə l a n a k u,t͡ɕ/l/n/k/,4,10,1.5
2488,celestines,t͡ɕ ə l ə s t i n ə s,t͡ɕ/l/st/n/s,4,12,1.6
2489,celia.,t͡ɕ ə l i a,t͡ɕ/l/,2,7,2
