,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
151,三峽區,s a˥ n l aj˧˥ tɕʰ y˥,s/˥nl/j˧˥tɕʰ/˥,3,14,2.75
152,三峽莊,s a˥ n l aj˧˥ ʈʂ w a˥ ŋ,s/˥nl/j˧˥ʈʂw/˥ŋ,3,15,3
153,三年,s a˥ n n j e˧˥ n,s/˥nnj/˧˥n,2,10,2.6666666666666665
154,三明治,s a˥ n mʲ i˧˥ ŋ ʈʂ ʐ̩˥˩,s/˥nmʲ/˧˥ŋʈʂʐ̩˥˩,2,16,4.666666666666667
155,三星,s a˥ n ɕ i˥ ŋ,s/˥nɕ/˥ŋ,2,8,2
156,三月,s a˥ n ɥ e˥˩,s/˥nɥ/˥˩,2,8,2
157,三月份,s a˥ n ɥ e˥˩ f ə˥˩ n,s/˥nɥ/˥˩f/˥˩n,3,13,2.5
158,三民,s a˥ n mʲ i˧˥ n,s/˥nmʲ/˧˥n,2,10,2.6666666666666665
159,三民主義,s a˥ n mʲ i˧˥ n ʈʂ u˨˩˦ i˥˩,s/˥nmʲ/˧˥nʈʂ/˨˩˦/˥˩,4,19,3
160,三民西路,s a˥ n mʲ i˧˥ n ɕ i˥ l u˥˩,s/˥nmʲ/˧˥nɕ/˥l/˥˩,4,17,2.6
161,三民路,s a˥ n mʲ i˧˥ n l u˥˩,s/˥nmʲ/˧˥nl/˥˩,3,14,2.75
162,三立,s a˥ n ʎ i˥˩,s/˥nʎ/˥˩,2,8,2
163,三綫,s a˥ n ɕ e˥˩ n,s/˥nɕ/˥˩n,2,9,2.3333333333333335
164,三线,s a˥ n ɕ e˥˩ n,s/˥nɕ/˥˩n,2,9,2.3333333333333335
165,三角,s a˥ n tɕ aw˨˩˦,s/˥ntɕ/w˨˩˦,2,11,3
166,三角形,s a˥ n tɕ aw˨˩˦ ɕ i˧˥ ŋ,s/˥ntɕ/w˨˩˦ɕ/˧˥ŋ,3,16,3.25
167,三豐路,s a˥ n f o˥ ŋ l u˥˩,s/˥nf/˥ŋl/˥˩,3,12,2.25
168,三越,s a˥ n ɥ e˥˩,s/˥nɥ/˥˩,2,8,2
169,三路,s a˥ n l u˥˩,s/˥nl/˥˩,2,8,2
170,三輪車,s a˥ n l w ə˧˥ n ʈʂʰ o˥,s/˥nlw/˧˥nʈʂʰ/˥,3,15,3
171,三重,s a˥ n ʈʂʰ u˧˥ ŋ,s/˥nʈʂʰ/˧˥ŋ,2,11,3
172,三閤會,s a˥ n x o˧˥ xʷ ej˥˩,s/˥nx/˧˥xʷ/j˥˩,3,14,2.75
173,三閤院,s a˥ n x o˧˥ ɥ e˥˩ n,s/˥nx/˧˥ɥ/˥˩n,3,13,2.5
174,三鶯綫,s a˥ ɲ i˥ ŋ ɕ e˥˩ n,s/˥ɲ/˥ŋɕ/˥˩n,3,12,2.25
175,三鹿社,s a˥ n l u˥˩ ʂ o˥˩,s/˥nl/˥˩ʂ/˥˩,3,12,2.25
176,三點,s a˥ n t j e˨˩˦ n,s/˥ntj/˨˩˦n,2,11,3
177,上,ʂ a˥˩ ŋ,ʂ/˥˩ŋ,1,5,2
178,上,ʂ a˨˩˦ ŋ,ʂ/˨˩˦ŋ,1,6,2.5
179,上上下下,ʂ a˥˩ ŋ ʂ a˥˩ ŋ ɕ a˥˩ ɕ a˥˩,ʂ/˥˩ŋʂ/˥˩ŋɕ/˥˩ɕ/˥˩,4,18,2.8
180,上下,ʂ a˥˩ ŋ ɕ a˥˩,ʂ/˥˩ŋɕ/˥˩,2,9,2.3333333333333335
181,上任,ʂ a˥˩ ŋ ʐ ə˥˩ n,ʂ/˥˩ŋʐ/˥˩n,2,10,2.6666666666666665
182,上來,ʂ a˥˩ ŋ l aj˧˥,ʂ/˥˩ŋl/j˧˥,2,10,2.6666666666666665
183,上升,ʂ a˥˩ ŋ ʂ o˥ ŋ,ʂ/˥˩ŋʂ/˥ŋ,2,9,2.3333333333333335
184,上午,ʂ a˥˩ ŋ u˨˩˦,ʂ/˥˩ŋ/˨˩˦,2,9,2.3333333333333335
185,上去,ʂ a˥˩ ŋ tɕʰ y˥˩,ʂ/˥˩ŋtɕʰ/˥˩,2,11,3
186,上報,ʂ a˥˩ ŋ p aw˥˩,ʂ/˥˩ŋp/w˥˩,2,10,2.6666666666666665
187,上士,ʂ a˥˩ ŋ ʂ ʐ̩˥˩,ʂ/˥˩ŋʂʐ̩˥˩,1,10,4.5
188,上天,ʂ a˥˩ ŋ tʰ j e˥ n,ʂ/˥˩ŋtʰj/˥n,2,11,3
189,上套,ʂ a˥˩ ŋ tʰ aw˥˩,ʂ/˥˩ŋtʰ/w˥˩,2,11,3
190,上好,ʂ a˥˩ ŋ x aw˨˩˦,ʂ/˥˩ŋx/w˨˩˦,2,11,3
191,上妝,ʂ a˥˩ ŋ ʈʂ w a˥ ŋ,ʂ/˥˩ŋʈʂw/˥ŋ,2,11,3
192,上山,ʂ a˥˩ ŋ ʂ a˥ n,ʂ/˥˩ŋʂ/˥n,2,9,2.3333333333333335
193,上工,ʂ a˥˩ ŋ kʷ u˥ ŋ,ʂ/˥˩ŋkʷ/˥ŋ,2,10,2.6666666666666665
194,上市,ʂ a˥˩ ŋ ʂ ʐ̩˥˩,ʂ/˥˩ŋʂʐ̩˥˩,1,10,4.5
195,上帝,ʂ a˥˩ ŋ tʲ i˥˩,ʂ/˥˩ŋtʲ/˥˩,2,10,2.6666666666666665
196,上旬,ʂ a˥˩ ŋ ɕ y˧˥ n,ʂ/˥˩ŋɕ/˧˥n,2,10,2.6666666666666665
197,上映,ʂ a˥˩ ŋ i˥˩ ŋ,ʂ/˥˩ŋ/˥˩ŋ,2,9,2.3333333333333335
198,上次,ʂ a˥˩ ŋ tsʰ z̩˥˩,ʂ/˥˩ŋtsʰz̩˥˩,1,12,5.5
199,上浮,ʂ a˥˩ ŋ f u˧˥,ʂ/˥˩ŋf/˧˥,2,9,2.3333333333333335
200,上海,ʂ a˥˩ ŋ x aj˨˩˦,ʂ/˥˩ŋx/j˨˩˦,2,11,3
201,上游,ʂ a˥˩ ŋ j ow˧˥,ʂ/˥˩ŋj/w˧˥,2,10,2.6666666666666665
202,上照,ʂ a˥˩ ŋ ʈʂ aw˥˩,ʂ/˥˩ŋʈʂ/w˥˩,2,11,3
203,上班,ʂ a˥˩ ŋ p a˥ n,ʂ/˥˩ŋp/˥n,2,9,2.3333333333333335
204,上班族,ʂ a˥˩ ŋ p a˥ n ts u˧˥,ʂ/˥˩ŋp/˥nts/˧˥,3,14,2.75
205,上綫,ʂ a˥˩ ŋ ɕ e˥˩ n,ʂ/˥˩ŋɕ/˥˩n,2,10,2.6666666666666665
206,上網,ʂ a˥˩ ŋ w a˨˩˦ ŋ,ʂ/˥˩ŋw/˨˩˦ŋ,2,11,3
207,上網站,ʂ a˥˩ ŋ w a˨˩˦ ŋ ʈʂ a˥˩ n,ʂ/˥˩ŋw/˨˩˦ŋʈʂ/˥˩n,3,17,3.5
208,上街,ʂ a˥˩ ŋ tɕ e˥,ʂ/˥˩ŋtɕ/˥,2,9,2.3333333333333335
209,上課,ʂ a˥˩ ŋ kʰ o˥˩,ʂ/˥˩ŋkʰ/˥˩,2,10,2.6666666666666665
210,上路,ʂ a˥˩ ŋ l u˥˩,ʂ/˥˩ŋl/˥˩,2,9,2.3333333333333335
211,上車,ʂ a˥˩ ŋ ʈʂʰ o˥,ʂ/˥˩ŋʈʂʰ/˥,2,10,2.6666666666666665
