,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
13743,kiume,k i u m ɛ,k/m/,2,5,1
13744,kiumri,k i u m ɾ i,k/mɾ/,2,6,1.5
13745,kiundani,k i u n d ɑ n i,k/nd/n/,3,8,1.3333333333333333
13746,kiundeshaji,k i u n d ɛ ʃ ɑ dʒ i,k/nd/ʃ/dʒ/,4,11,1.5
13747,kiundeshaji,k i u n d ɛ ʃ ɑ ʄ i,k/nd/ʃ/ʄ/,4,10,1.25
13748,kiungani,k i u ŋ ɡ ɑ n i,k/ŋɡ/n/,3,8,1.3333333333333333
13749,kiunganishi,k i u ŋ ɡ ɑ n i ʃ i,k/ŋɡ/n/ʃ/,4,10,1.25
13750,kiunganisho,k i u ŋ ɡ ɑ n i ʃ ɔ,k/ŋɡ/n/ʃ/,4,10,1.25
13751,kiungo,k i u ŋ ɡ ɔ,k/ŋɡ/,2,6,1.5
13752,kiungwana,k i u ŋ ɡ w ɑ n ɑ,k/ŋɡw/n/,3,9,1.6666666666666667
13753,kiuno,k i u n ɔ,k/n/,2,5,1
13754,kiunoni,k i u n ɔ n i,k/n/n/,3,7,1
13755,kiunzi,k i u n z i,k/nz/,2,6,1.5
13756,kiuongozi,k i u ɔ ŋ ɡ ɔ z i,k/ŋɡ/z/,3,9,1.3333333333333333
13757,kiurahisi,k i u ɾ ɑ h i s i,k/ɾ/h/s/,4,9,1
13758,kiusahihi,k i u s ɑ h i h i,k/s/h/h/,4,9,1
13759,kiusalama,k i u s ɑ l ɑ m ɑ,k/s/l/m/,4,9,1
13760,kiushindani,k i u ʃ i n d ɑ n i,k/ʃ/nd/n/,4,10,1.25
13761,kiutalii,k i u t ɑ l iː,k/t/l/ː,3,8,1
13762,kiutamaduni,k i u t ɑ m ɑ ɗ u n i,k/t/m/ɗ/n/,5,11,1
13763,kiutawala,k i u t ɑ w ɑ l ɑ,k/t/w/l/,4,9,1
13764,kiutendaji,k i u t ɛ n d ɑ dʒ i,k/t/nd/dʒ/,4,11,1.5
13765,kiutendaji,k i u t ɛ n d ɑ ʄ i,k/t/nd/ʄ/,4,10,1.25
13766,kiutu,k i u t u,k/t/,2,5,1
13767,kivinjari,k i v i n dʒ ɑ ɾ i,k/v/ndʒ/ɾ/,4,10,1.5
13768,kivinje,k i v i n dʒ ɛ,k/v/ndʒ/,3,8,1.6666666666666667
13769,kivita,k i v i t ɑ,k/v/t/,3,6,1
13770,kiviwanda,k i v i w ɑ n d ɑ,k/v/w/nd/,4,9,1.25
13771,kivolkano,k i v ɔ l k ɑ n ɔ,k/v/lk/n/,4,9,1.25
13772,kivolkeno,k i v ɔ l k ɛ n ɔ,k/v/lk/n/,4,9,1.25
13773,kivu,k i v u,k/v/,2,4,1
13774,kivuko,k i v u k ɔ,k/v/k/,3,6,1
13775,kivuli,k i v u l i,k/v/l/,3,6,1
13776,kivunjo,k i v u n dʒ ɔ,k/v/ndʒ/,3,8,1.6666666666666667
13777,kivutio,k i v u t i ɔ,k/v/t/,3,7,1
13778,kivuyo,k i v u j ɔ,k/v/j/,3,6,1
13779,kivyake,k i v j ɑ k ɛ,k/vj/k/,3,7,1.3333333333333333
13780,kiwanda,k i w ɑ n d ɑ,k/w/nd/,3,7,1.3333333333333333
13781,kiwandani,k i w ɑ n d ɑ n i,k/w/nd/n/,4,9,1.25
13782,kiwango,k i w ɑ ŋ ɡ ɔ,k/w/ŋɡ/,3,7,1.3333333333333333
13783,kiwanja,k i w ɑ n dʒ ɑ,k/w/ndʒ/,3,8,1.6666666666666667
13784,kiwanji,k i w ɑ n dʒ i,k/w/ndʒ/,3,8,1.6666666666666667
13785,kiwara,k i w ɑ ɾ ɑ,k/w/ɾ/,3,6,1
13786,kiwasaidie,k i w ɑ s ɑ i ɗ i ɛ,k/w/s/ɗ/,4,10,1
13787,kiwe,k i w ɛ,k/w/,2,4,1
13788,kiwewe,k i w ɛ w ɛ,k/w/w/,3,6,1
13789,kiweze,k i w ɛ z ɛ,k/w/z/,3,6,1
13790,kiwi,k i w i,k/w/,2,4,1
13791,kiwiko,k i w i k ɔ,k/w/k/,3,6,1
13792,kiwili,k i w i l i,k/w/l/,3,6,1
13793,kiwiliwili,k i w i l i w i l i,k/w/l/w/l/,5,10,1
13794,kiwira,k i w i ɾ ɑ,k/w/ɾ/,3,6,1
13795,kiwiri,k i w i ɾ i,k/w/ɾ/,3,6,1
13796,kiya,k i j ɑ,k/j/,2,4,1
13797,kiyahudi,k i j ɑ h u ɗ i,k/j/h/ɗ/,4,8,1
13798,kiza,k i z ɑ,k/z/,2,4,1
13799,kizaa,k i z ɑː,k/z/ː,2,5,1
13800,kizaazaa,k i z ɑː z ɑː,k/z/ːz/ː,3,8,1.25
13801,kizairena,k i z ɑ i ɾ ɛ n ɑ,k/z/ɾ/n/,4,9,1
13802,kizaizai,k i z ɑ i z ɑ i,k/z/z/,3,8,1
13803,kizalendo,k i z ɑ l ɛ n d ɔ,k/z/l/nd/,4,9,1.25
13804,kizanaki,k i z ɑ n ɑ k i,k/z/n/k/,4,8,1
13805,kizanzibari,k i z ɑ n z i ɓ ɑ ɾ i,k/z/nz/ɓ/ɾ/,5,11,1.2
13806,kizaramo,k i z ɑ ɾ ɑ m ɔ,k/z/ɾ/m/,4,8,1
13807,kizazi,k i z ɑ z i,k/z/z/,3,6,1
13808,kizazicha,k i z ɑ z i tʃ ɑ,k/z/z/tʃ/,4,9,1.25
13809,kizee,k i z ɛː,k/z/ː,2,5,1
13810,kizenga,k i z ɛ ŋ ɡ ɑ,k/z/ŋɡ/,3,7,1.3333333333333333
13811,kizigua,k i z i ɠ u ɑ,k/z/ɠ/,3,7,1
13812,kizigula,k i z i ɠ u l ɑ,k/z/ɠ/l/,4,8,1
13813,kizima,k i z i m ɑ,k/z/m/,3,6,1
13814,kizimba,k i z i m b ɑ,k/z/mb/,3,7,1.3333333333333333
13815,kizimbani,k i z i m b ɑ n i,k/z/mb/n/,4,9,1.25
13816,kizinga,k i z i ŋ ɡ ɑ,k/z/ŋɡ/,3,7,1.3333333333333333
13817,kizio,k i z i ɔ,k/z/,2,5,1
13818,kizito,k i z i t ɔ,k/z/t/,3,6,1
13819,kizuia,k i z u i ɑ,k/z/,2,6,1
13820,kizuizi,k i z u i z i,k/z/z/,3,7,1
13821,kizuizini,k i z u i z i n i,k/z/z/n/,4,9,1
13822,kizulu,k i z u l u,k/z/l/,3,6,1
13823,kizungu,k i z u ŋ ɡ u,k/z/ŋɡ/,3,7,1.3333333333333333
13824,kizunguzungu,k i z u ŋ ɡ u z u ŋ ɡ u,k/z/ŋɡ/z/ŋɡ/,5,12,1.4
13825,kizuri,k i z u ɾ i,k/z/ɾ/,3,6,1
13826,kizza,k i z ɑ,k/z/,2,4,1
13827,klabu,k l ɑ ɓ u,kl/ɓ/,2,5,1.5
13828,klabuni,k l ɑ ɓ u n i,kl/ɓ/n/,3,7,1.3333333333333333
13829,klachi,k l ɑ tʃ i,kl/tʃ/,2,6,2
13830,klamidia,k l ɑ m i ɗ i ɑ,kl/m/ɗ/,3,8,1.3333333333333333
13831,klaudio,k l ɑ u ɗ i ɔ,kl/ɗ/,2,7,1.5
13832,klaus,k l ɑ u s,kl/s,1,5,1.5
13833,kliko,k l i k ɔ,kl/k/,2,5,1.5
13834,kliniki,k l i n i k i,kl/n/k/,3,7,1.3333333333333333
13835,kloop,k l ɔː p,kl/ːp,1,5,2
13836,klose,k l ɔ s ɛ,kl/s/,2,5,1.5
13837,kluger,k l u ɠ ɛ ɾ,kl/ɠ/ɾ,2,6,1.3333333333333333
13838,kluivert,k l u i v ɛ ɾ t,kl/v/ɾt,2,8,1.6666666666666667
13839,klute,k l u t ɛ,kl/t/,2,5,1.5
13840,know,k n ɔ w,kn/w,1,4,1.5
13841,knowlesi,k n ɔ w l ɛ s i,kn/wl/s/,3,8,1.6666666666666667
13842,kobal,k ɔ ɓ ɑ l,k/ɓ/l,2,5,1
13843,kobalt,k ɔ ɓ ɑ l t,k/ɓ/lt,2,6,1.3333333333333333
13844,kobalti,k ɔ ɓ ɑ l t i,k/ɓ/lt/,3,7,1.3333333333333333
13845,kobe,k ɔ ɓ ɛ,k/ɓ/,2,4,1
13846,kobero,k ɔ ɓ ɛ ɾ ɔ,k/ɓ/ɾ/,3,6,1
13847,koboko,k ɔ ɓ ɔ k ɔ,k/ɓ/k/,3,6,1
13848,kocha,k ɔ tʃ ɑ,k/tʃ/,2,5,1.5
13849,kochi,k ɔ tʃ i,k/tʃ/,2,5,1.5
13850,kocsis,k ɔ tʃ s i s,k/tʃs/s,2,7,1.6666666666666667
13851,koda,k ɔ ɗ ɑ,k/ɗ/,2,4,1
13852,kodawa,k ɔ ɗ ɑ w ɑ,k/ɗ/w/,3,6,1
13853,kodi,k ɔ ɗ i,k/ɗ/,2,4,1
13854,kodokoski,k ɔ ɗ ɔ k ɔ s k i,k/ɗ/k/sk/,4,9,1.25
13855,kofi,k ɔ f i,k/f/,2,4,1
13856,kofia,k ɔ f i ɑ,k/f/,2,5,1
13857,kokote,k ɔ k ɔ t ɛ,k/k/t/,3,6,1
13858,kolbert,k ɔ l ɓ ɛ ɾ t,k/lɓ/ɾt,2,7,1.6666666666666667
13859,kolero,k ɔ l ɛ ɾ ɔ,k/l/ɾ/,3,6,1
13860,kolila,k ɔ l i l ɑ,k/l/l/,3,6,1
13861,kolombia,k ɔ l ɔ m b i ɑ,k/l/mb/,3,8,1.3333333333333333
13862,koloni,k ɔ l ɔ n i,k/l/n/,3,6,1
13863,kolosoya,k ɔ l ɔ s ɔ j ɑ,k/l/s/j/,4,8,1
13864,koma,k ɔ m ɑ,k/m/,2,4,1
13865,komandi,k ɔ m ɑ n d i,k/m/nd/,3,7,1.3333333333333333
13866,komatsu,k ɔ m ɑ t s u,k/m/ts/,3,7,1.3333333333333333
13867,komba,k ɔ m b ɑ,k/mb/,2,5,1.5
13868,kombe,k ɔ m b ɛ,k/mb/,2,5,1.5
13869,kombela,k ɔ m b ɛ l ɑ,k/mb/l/,3,7,1.3333333333333333
13870,kombeo,k ɔ m b ɛ ɔ,k/mb/,2,6,1.5
13871,kombo,k ɔ m b ɔ,k/mb/,2,5,1.5
13872,kombora,k ɔ m b ɔ ɾ ɑ,k/mb/ɾ/,3,7,1.3333333333333333
13873,kombozi,k ɔ m b ɔ z i,k/mb/z/,3,7,1.3333333333333333
13874,komeo,k ɔ m ɛ ɔ,k/m/,2,5,1
13875,komodo,k ɔ m ɔ ɗ ɔ,k/m/ɗ/,3,6,1
13876,komoni,k ɔ m ɔ n i,k/m/n/,3,6,1
13877,komori,k ɔ m ɔ ɾ i,k/m/ɾ/,3,6,1
13878,komoro,k ɔ m ɔ ɾ ɔ,k/m/ɾ/,3,6,1
13879,komputa,k ɔ m p u t ɑ,k/mp/t/,3,7,1.3333333333333333
13880,kompyuta,k ɔ m p j u t ɑ,k/mpj/t/,3,8,1.6666666666666667
13881,komyo,k ɔ m j ɔ,k/mj/,2,5,1.5
13882,kona,k ɔ n ɑ,k/n/,2,4,1
13883,kondakta,k ɔ n d ɑ k t ɑ,k/nd/kt/,3,8,1.6666666666666667
13884,konde,k ɔ n d ɛ,k/nd/,2,5,1.5
13885,kondo,k ɔ n d ɔ,k/nd/,2,5,1.5
13886,kondoa,k ɔ n d ɔ ɑ,k/nd/,2,6,1.5
13887,kondom,k ɔ n d ɔ m,k/nd/m,2,6,1.3333333333333333
13888,kondomu,k ɔ n d ɔ m u,k/nd/m/,3,7,1.3333333333333333
13889,kondoo,k ɔ n d ɔː,k/nd/ː,2,6,1.3333333333333333
13890,kondooo,k ɔ n d ɔː ɔ,k/nd/ː/,3,7,1.3333333333333333
13891,kong,k ɔ,k/,1,2,1
13892,kongamano,k ɔ ŋ ɡ ɑ m ɑ n ɔ,k/ŋɡ/m/n/,4,9,1.25
13893,kongo,k ɔ ŋ ɡ ɔ,k/ŋɡ/,2,5,1.5
13894,kongoni,k ɔ ŋ ɡ ɔ n i,k/ŋɡ/n/,3,7,1.3333333333333333
13895,kongosho,k ɔ ŋ ɡ ɔ ʃ ɔ,k/ŋɡ/ʃ/,3,7,1.3333333333333333
13896,kongwa,k ɔ ŋ ɡ w ɑ,k/ŋɡw/,2,6,2
13897,kongwe,k ɔ ŋ ɡ w ɛ,k/ŋɡw/,2,6,2
13898,konokono,k ɔ n ɔ k ɔ n ɔ,k/n/k/n/,4,8,1
13899,konongo,k ɔ n ɔ ŋ ɡ ɔ,k/n/ŋɡ/,3,7,1.3333333333333333
13900,konsonanti,k ɔ n s ɔ n ɑ n t i,k/ns/n/nt/,4,10,1.5
13901,konstantino,k ɔ n s t ɑ n t i n ɔ,k/nst/nt/n/,4,11,1.75
13902,konstantinopoli,k ɔ n s t ɑ n t i n ɔ p ɔ l i,k/nst/nt/n/p/l/,6,15,1.5
13903,kontena,k ɔ n t ɛ n ɑ,k/nt/n/,3,7,1.3333333333333333
13904,konventi,k ɔ v ɛ n t i,k/v/nt/,3,7,1.3333333333333333
13905,koo,k ɔː,k/ː,1,3,1
13906,kopa,k ɔ p ɑ,k/p/,2,4,1
13907,kope,k ɔ p ɛ,k/p/,2,4,1
13908,kopjes,k ɔ p dʒ ɛ s,k/pdʒ/s,2,7,1.6666666666666667
13909,kopjes,k ɔ p ʄ ɛ s,k/pʄ/s,2,6,1.3333333333333333
13910,koplo,k ɔ p l ɔ,k/pl/,2,5,1.5
13911,koppe,k ɔ p ɛ,k/p/,2,4,1
13912,koppes,k ɔ p ɛ s,k/p/s,2,5,1
13913,koppies,k ɔ p i ɛ s,k/p/s,2,6,1
13914,koran,k ɔ ɾ ɑ n,k/ɾ/n,2,5,1
13915,korea,k ɔ ɾ ɛ ɑ,k/ɾ/,2,5,1
13916,korelo,k ɔ ɾ ɛ l ɔ,k/ɾ/l/,3,6,1
13917,koreshi,k ɔ ɾ ɛ ʃ i,k/ɾ/ʃ/,3,6,1
13918,koroboi,k ɔ ɾ ɔ ɓ ɔ i,k/ɾ/ɓ/,3,7,1
13919,korogwe,k ɔ ɾ ɔ ɠ w ɛ,k/ɾ/ɠw/,3,7,1.3333333333333333
13920,korokoroni,k ɔ ɾ ɔ k ɔ ɾ ɔ n i,k/ɾ/k/ɾ/n/,5,10,1
13921,korona,k ɔ ɾ ɔ n ɑ,k/ɾ/n/,3,6,1
13922,korongo,k ɔ ɾ ɔ ŋ ɡ ɔ,k/ɾ/ŋɡ/,3,7,1.3333333333333333
13923,korongoo,k ɔ ɾ ɔ ŋ ɡ ɔː,k/ɾ/ŋɡ/ː,3,8,1.25
13924,korosho,k ɔ ɾ ɔ ʃ ɔ,k/ɾ/ʃ/,3,6,1
13925,kortini,k ɔ ɾ t i n i,k/ɾt/n/,3,7,1.3333333333333333
13926,kosa,k ɔ s ɑ,k/s/,2,4,1
13927,kosio,k ɔ s i ɔ,k/s/,2,5,1
13928,kosiosko,k ɔ s i ɔ s k ɔ,k/s/sk/,3,8,1.3333333333333333
13929,kote,k ɔ t ɛ,k/t/,2,4,1
13930,koti,k ɔ t i,k/t/,2,4,1
13931,kotoka,k ɔ t ɔ k ɑ,k/t/k/,3,6,1
13932,kotoko,k ɔ t ɔ k ɔ,k/t/k/,3,6,1
13933,kotona,k ɔ t ɔ n ɑ,k/t/n/,3,6,1
13934,kotton,k ɔ t ɔ n,k/t/n,2,5,1
13935,kouruma,k ɔ u ɾ u m ɑ,k/ɾ/m/,3,7,1
13936,kovu,k ɔ v u,k/v/,2,4,1
13937,kozi,k ɔ z i,k/z/,2,4,1
13938,krakow,k ɾ ɑ k ɔ w,kɾ/k/w,2,6,1.3333333333333333
13939,krapf,k ɾ ɑ p f,kɾ/pf,1,5,2
13940,krelk,k ɾ ɛ l k,kɾ/lk,1,5,2
13941,kreta,k ɾ ɛ t ɑ,kɾ/t/,2,5,1.5
13942,kridinal,k ɾ i ɗ i n ɑ l,kɾ/ɗ/n/l,3,8,1.25
13943,kriketi,k ɾ i k ɛ t i,kɾ/k/t/,3,7,1.3333333333333333
13944,krioli,k ɾ i ɔ l i,kɾ/l/,2,6,1.5
13945,krismasi,k ɾ i s m ɑ s i,kɾ/sm/s/,3,8,1.6666666666666667
13946,krist,k ɾ i s t,kɾ/st,1,5,2
13947,kristo,k ɾ i s t ɔ,kɾ/st/,2,6,2
13948,kroatia,k ɾ ɔ ɑ t i ɑ,kɾ/t/,2,7,1.5
13949,kromosomu,k ɾ ɔ m ɔ s ɔ m u,kɾ/m/s/m/,4,9,1.25
13950,krosi,k ɾ ɔ s i,kɾ/s/,2,5,1.5
13951,krume,k ɾ u m ɛ,kɾ/m/,2,5,1.5
13952,kruzi,k ɾ u z i,kɾ/z/,2,5,1.5
13953,ku,k u,k/,1,2,1
13954,kua,k u ɑ,k/,1,3,1
13955,kuaamini,k u ɑː m i n i,k/ːm/n/,3,8,1.3333333333333333
13956,kuaanda,k u ɑː n d ɑ,k/ːnd/,2,7,2
13957,kuaanga,k u ɑː ŋ ɡ ɑ,k/ːŋɡ/,2,7,2
13958,kuaanza,k u ɑː n z ɑ,k/ːnz/,2,7,2
13959,kuabiria,k u ɑ ɓ i ɾ i ɑ,k/ɓ/ɾ/,3,8,1
13960,kuabudia,k u ɑ ɓ u ɗ i ɑ,k/ɓ/ɗ/,3,8,1
13961,kuabudu,k u ɑ ɓ u ɗ u,k/ɓ/ɗ/,3,7,1
13962,kuacha,k u ɑ tʃ ɑ,k/tʃ/,2,6,1.5
13963,kuachana,k u ɑ tʃ ɑ n ɑ,k/tʃ/n/,3,8,1.3333333333333333
13964,kuachia,k u ɑ tʃ i ɑ,k/tʃ/,2,7,1.5
13965,kuachiliwa,k u ɑ tʃ i l i w ɑ,k/tʃ/l/w/,4,10,1.25
13966,kuachisha,k u ɑ tʃ i ʃ ɑ,k/tʃ/ʃ/,3,8,1.3333333333333333
13967,kuachiwa,k u ɑ tʃ i w ɑ,k/tʃ/w/,3,8,1.3333333333333333
13968,kuachwa,k u ɑ tʃ w ɑ,k/tʃw/,2,7,2
13969,kuadhibiwa,k u ɑ ð i ɓ i w ɑ,k/ð/ɓ/w/,4,9,1
13970,kuadhimisha,k u ɑ ð i m i ʃ ɑ,k/ð/m/ʃ/,4,9,1
13971,kuadhiri,k u ɑ ð i ɾ i,k/ð/ɾ/,3,7,1
13972,kuafikia,k u ɑ f i k i ɑ,k/f/k/,3,8,1
13973,kuafikiana,k u ɑ f i k i ɑ n ɑ,k/f/k/n/,4,10,1
13974,kuaga,k u ɑ ɠ ɑ,k/ɠ/,2,5,1
13975,kuagana,k u ɑ ɠ ɑ n ɑ,k/ɠ/n/,3,7,1
13976,kuagiza,k u ɑ ɠ i z ɑ,k/ɠ/z/,3,7,1
13977,kuagwa,k u ɑ ɠ w ɑ,k/ɠw/,2,6,1.5
13978,kuahidi,k u ɑ h i ɗ i,k/h/ɗ/,3,7,1
13979,kuahindi,k u ɑ h i n d i,k/h/nd/,3,8,1.3333333333333333
13980,kuahirisha,k u ɑ h i ɾ i ʃ ɑ,k/h/ɾ/ʃ/,4,9,1
13981,kuahirishwa,k u ɑ h i ɾ i ʃ w ɑ,k/h/ɾ/ʃw/,4,10,1.25
13982,kuaibika,k u ɑ i ɓ i k ɑ,k/ɓ/k/,3,8,1
13983,kuainisha,k u ɑ i n i ʃ ɑ,k/n/ʃ/,3,8,1
13984,kuajiri,k u ɑ dʒ i ɾ i,k/dʒ/ɾ/,3,8,1.3333333333333333
13985,kuajiri,k u ɑ ʄ i ɾ i,k/ʄ/ɾ/,3,7,1
13986,kuajiriwa,k u ɑ dʒ i ɾ i w ɑ,k/dʒ/ɾ/w/,4,10,1.25
13987,kuajiriwa,k u ɑ ʄ i ɾ i w ɑ,k/ʄ/ɾ/w/,4,9,1
13988,kuakikisha,k u ɑ k i k i ʃ ɑ,k/k/k/ʃ/,4,9,1
13989,kuakisi,k u ɑ k i s i,k/k/s/,3,7,1
13990,kualika,k u ɑ l i k ɑ,k/l/k/,3,7,1
13991,kualikwa,k u ɑ l i k w ɑ,k/l/kw/,3,8,1.3333333333333333
13992,kuamasisha,k u ɑ m ɑ s i ʃ ɑ,k/m/s/ʃ/,4,9,1
13993,kuambia,k u ɑ m b i ɑ,k/mb/,2,7,1.5
13994,kuambiwa,k u ɑ m b i w ɑ,k/mb/w/,3,8,1.3333333333333333
13995,kuambukiza,k u ɑ m b u k i z ɑ,k/mb/k/z/,4,10,1.25
13996,kuambukizwa,k u ɑ m b u k i z w ɑ,k/mb/k/zw/,4,11,1.5
13997,kuamini,k u ɑ m i n i,k/m/n/,3,7,1
13998,kuaminika,k u ɑ m i n i k ɑ,k/m/n/k/,4,9,1
13999,kuaminiwa,k u ɑ m i n i w ɑ,k/m/n/w/,4,9,1
14000,kuamishwa,k u ɑ m i ʃ w ɑ,k/m/ʃw/,3,8,1.3333333333333333
14001,kuamka,k u ɑ m k ɑ,k/mk/,2,6,1.5
14002,kuamsha,k u ɑ m ʃ ɑ,k/mʃ/,2,6,1.5
14003,kuamua,k u ɑ m u ɑ,k/m/,2,6,1
14004,kuamuliwa,k u ɑ m u l i w ɑ,k/m/l/w/,4,9,1
14005,kuamuru,k u ɑ m u ɾ u,k/m/ɾ/,3,7,1
14006,kuandaa,k u ɑ n d ɑː,k/nd/ː,2,7,1.3333333333333333
14007,kuandaliwa,k u ɑ n d ɑ l i w ɑ,k/nd/l/w/,4,10,1.25
14008,kuandamana,k u ɑ n d ɑ m ɑ n ɑ,k/nd/m/n/,4,10,1.25
14009,kuandamwa,k u ɑ n d ɑ m w ɑ,k/nd/mw/,3,9,1.6666666666666667
14010,kuandika,k u ɑ n d i k ɑ,k/nd/k/,3,8,1.3333333333333333
14011,kuandikisha,k u ɑ n d i k i ʃ ɑ,k/nd/k/ʃ/,4,10,1.25
14012,kuandikwa,k u ɑ n d i k w ɑ,k/nd/kw/,3,9,1.6666666666666667
14013,kuangali,k u ɑ ŋ ɡ ɑ l i,k/ŋɡ/l/,3,8,1.3333333333333333
14014,kuangalia,k u ɑ ŋ ɡ ɑ l i ɑ,k/ŋɡ/l/,3,9,1.3333333333333333
14015,kuangaliwa,k u ɑ ŋ ɡ ɑ l i w ɑ,k/ŋɡ/l/w/,4,10,1.25
14016,kuangamia,k u ɑ ŋ ɡ ɑ m i ɑ,k/ŋɡ/m/,3,9,1.3333333333333333
14017,kuangamiza,k u ɑ ŋ ɡ ɑ m i z ɑ,k/ŋɡ/m/z/,4,10,1.25
14018,kuangamizwa,k u ɑ ŋ ɡ ɑ m i z w ɑ,k/ŋɡ/m/zw/,4,11,1.5
14019,kuangazia,k u ɑ ŋ ɡ ɑ z i ɑ,k/ŋɡ/z/,3,9,1.3333333333333333
14020,kuangua,k u ɑ ŋ ɡ u ɑ,k/ŋɡ/,2,7,1.5
14021,kuanguka,k u ɑ ŋ ɡ u k ɑ,k/ŋɡ/k/,3,8,1.3333333333333333
14022,kuangukia,k u ɑ ŋ ɡ u k i ɑ,k/ŋɡ/k/,3,9,1.3333333333333333
14023,kuangusha,k u ɑ ŋ ɡ u ʃ ɑ,k/ŋɡ/ʃ/,3,8,1.3333333333333333
14024,kuangushwa,k u ɑ ŋ ɡ u ʃ w ɑ,k/ŋɡ/ʃw/,3,9,1.6666666666666667
14025,kuania,k u ɑ n i ɑ,k/n/,2,6,1
14026,kuanikwa,k u ɑ n i k w ɑ,k/n/kw/,3,8,1.3333333333333333
14027,kuanza,k u ɑ n z ɑ,k/nz/,2,6,1.5
14028,kuanzaia,k u ɑ n z ɑ i ɑ,k/nz/,2,8,1.5
14029,kuanzia,k u ɑ n z i ɑ,k/nz/,2,7,1.5
14030,kuanzima,k u ɑ n z i m ɑ,k/nz/m/,3,8,1.3333333333333333
14031,kuanzisha,k u ɑ n z i ʃ ɑ,k/nz/ʃ/,3,8,1.3333333333333333
14032,kuanzishwa,k u ɑ n z i ʃ w ɑ,k/nz/ʃw/,3,9,1.6666666666666667
14033,kuapishwa,k u ɑ p i ʃ w ɑ,k/p/ʃw/,3,8,1.3333333333333333
14034,kuasa,k u ɑ s ɑ,k/s/,2,5,1
14035,kuashiria,k u ɑ ʃ i ɾ i ɑ,k/ʃ/ɾ/,3,8,1
14036,kuasili,k u ɑ s i l i,k/s/l/,3,7,1
14037,kuasiliana,k u ɑ s i l i ɑ n ɑ,k/s/l/n/,4,10,1
14038,kuatama,k u ɑ t ɑ m ɑ,k/t/m/,3,7,1
14039,kuatamia,k u ɑ t ɑ m i ɑ,k/t/m/,3,8,1
14040,kuathiri,k u ɑ θ i ɾ i,k/θ/ɾ/,3,7,1
14041,kuathirika,k u ɑ θ i ɾ i k ɑ,k/θ/ɾ/k/,4,9,1
14042,kuathiriwa,k u ɑ θ i ɾ i w ɑ,k/θ/ɾ/w/,4,9,1
14043,kuazia,k u ɑ z i ɑ,k/z/,2,6,1
14044,kuazima,k u ɑ z i m ɑ,k/z/m/,3,7,1
14045,kuazishwa,k u ɑ z i ʃ w ɑ,k/z/ʃw/,3,8,1.3333333333333333
14046,kuba,k u ɓ ɑ,k/ɓ/,2,4,1
14047,kubadili,k u ɓ ɑ ɗ i l i,k/ɓ/ɗ/l/,4,8,1
14048,kubadilika,k u ɓ ɑ ɗ i l i k ɑ,k/ɓ/ɗ/l/k/,5,10,1
14049,kubadilisha,k u ɓ ɑ ɗ i l i ʃ ɑ,k/ɓ/ɗ/l/ʃ/,5,10,1
14050,kubadilishana,k u ɓ ɑ ɗ i l i ʃ ɑ n ɑ,k/ɓ/ɗ/l/ʃ/n/,6,12,1
14051,kubadilishia,k u ɓ ɑ ɗ i l i ʃ i ɑ,k/ɓ/ɗ/l/ʃ/,5,11,1
14052,kubadilishwa,k u ɓ ɑ ɗ i l i ʃ w ɑ,k/ɓ/ɗ/l/ʃw/,5,11,1.2
14053,kubagua,k u ɓ ɑ ɠ u ɑ,k/ɓ/ɠ/,3,7,1
14054,kubaguana,k u ɓ ɑ ɠ u ɑ n ɑ,k/ɓ/ɠ/n/,4,9,1
14055,kubaguliwa,k u ɓ ɑ ɠ u l i w ɑ,k/ɓ/ɠ/l/w/,5,10,1
14056,kubahatika,k u ɓ ɑ h ɑ t i k ɑ,k/ɓ/h/t/k/,5,10,1
14057,kubaini,k u ɓ ɑ i n i,k/ɓ/n/,3,7,1
14058,kubainika,k u ɓ ɑ i n i k ɑ,k/ɓ/n/k/,4,9,1
14059,kubainisha,k u ɓ ɑ i n i ʃ ɑ,k/ɓ/n/ʃ/,4,9,1
14060,kubaka,k u ɓ ɑ k ɑ,k/ɓ/k/,3,6,1
14061,kubaki,k u ɓ ɑ k i,k/ɓ/k/,3,6,1
14062,kubakia,k u ɓ ɑ k i ɑ,k/ɓ/k/,3,7,1
14063,kubakisha,k u ɓ ɑ k i ʃ ɑ,k/ɓ/k/ʃ/,4,8,1
14064,kubakizwa,k u ɓ ɑ k i z w ɑ,k/ɓ/k/zw/,4,9,1.25
14065,kubakwa,k u ɓ ɑ k w ɑ,k/ɓ/kw/,3,7,1.3333333333333333
14066,kubalansi,k u ɓ ɑ l ɑ n s i,k/ɓ/l/ns/,4,9,1.25
14067,kubalehe,k u ɓ ɑ l ɛ h ɛ,k/ɓ/l/h/,4,8,1
14068,kubali,k u ɓ ɑ l i,k/ɓ/l/,3,6,1
14069,kubana,k u ɓ ɑ n ɑ,k/ɓ/n/,3,6,1
14070,kubandika,k u ɓ ɑ n d i k ɑ,k/ɓ/nd/k/,4,9,1.25
14071,kubangaiza,k u ɓ ɑ ŋ ɡ ɑ i z ɑ,k/ɓ/ŋɡ/z/,4,10,1.25
14072,kubanwa,k u ɓ ɑ n w ɑ,k/ɓ/nw/,3,7,1.3333333333333333
